value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
34520954931298.0,HPG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),34.520.954.931.298,HPG,2021,npat,s1,6.986594767228611
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s2,
6800388315081.0,HPG_financial_statements_2023_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),6.800.388.315.081,HPG,2023,npat,s3,
12020023621271.0,HPG_financial_statements_2024_consolidated,7,18,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),12.020.023.621.271,HPG,2024,npat,s4,
26720913303108.0,HPG_financial_statements_2021_consolidated,8,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,26.720.913.303.108,HPG,2021,cfo,s5,
12277636676507.0,HPG_financial_statements_2022_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,12.277.636.676.507,HPG,2022,cfo,s6,
8643030777026.0,HPG_financial_statements_2023_consolidated,7,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,8.643.030.777.026,HPG,2023,cfo,s7,
6608320655215.0,HPG_financial_statements_2024_consolidated,9,21,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,6.608.320.655.215,HPG,2024,cfo,s8,
2525823258237.0,HPG_financial_statements_2021_consolidated,6,8,3,Trong đó: Chi phí đi vay,2.525.823.258.237,HPG,2021,interest_expense,s9,
37056777714190.0,HPG_financial_statements_2021_consolidated,6,16,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),37.056.777.714.190,HPG,2021,pbt,s10,
3083638131818.0,HPG_financial_statements_2022_consolidated,6,8,3,Trong đó: Chi phí đi vay,3.083.638.131.818,HPG,2022,interest_expense,s11,
9922941127284.0,HPG_financial_statements_2022_consolidated,6,16,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),9.922.941.127.284,HPG,2022,pbt,s12,
3585077683881.0,HPG_financial_statements_2023_consolidated,5,8,3,Trong đó: Chi phí đi vay,3.585.077.683.881,HPG,2023,interest_expense,s13,
7792728743173.0,HPG_financial_statements_2023_consolidated,5,16,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),7.792.728.743.173,HPG,2023,pbt,s14,
2287360810880.0,HPG_financial_statements_2024_consolidated,7,8,3,Trong đó: Chi phí đi vay,2.287.360.810.880,HPG,2024,interest_expense,s15,
13693502261178.0,HPG_financial_statements_2024_consolidated,7,15,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),13.693.502.261.178,HPG,2024,pbt,s16,
