value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
15985757394009.0,DIG_financial_statements_2024_consolidated,4,1,3,A. TÀI SẢN NGĂN HẠN,15.985.757.394.009,DIG,2024,current_assets,s1,-0.05568967691365854
7961859074539.0,DIG_financial_statements_2024_consolidated,6,2,3,I. Nợ ngắn hạn,7.961.859.074.539,DIG,2024,current_liabilities,s2,
6280148452585.0,HPX_financial_statements_2024_consolidated,5,2,3,A - (100=110+120+130+140+150),6.280.148.452.585,HPX,2024,current_assets,s3,
3820593269928.0,HPX_financial_statements_2024_consolidated,6,2,4,Nợ ngắn hạn,3.820.593.269.928,HPX,2024,current_liabilities,s4,
36075390688153.0,KBC_financial_statements_2024_consolidated,1,1,3,A. TÀI SẢN NGÂN HẠN,36.075.390.688.153,KBC,2024,current_assets,s5,
7092665737443.0,KBC_financial_statements_2024_consolidated,3,2,3,I. Nợ ngắn hạn,7.092.665.737.443,KBC,2024,current_liabilities,s6,
207831078798684.0,NVL_financial_statements_2024_consolidated,8,1,3,A. TÀI SẢN NGẮN HẠN(100 = 110 + 120 + 130 + 140 + 150),207.831.078.798.684,NVL,2024,current_assets,s7,
107222351548398.0,NVL_financial_statements_2024_consolidated,10,2,3,I. Nợ ngắn hạn,107.222.351.548.398,NVL,2024,current_liabilities,s8,
6970315188477.0,SCR_financial_statements_2024_consolidated,4,1,3,A. TÀI SẢN NGĂN HẠN,6.970.315.188.477,SCR,2024,current_assets,s9,
3801079069785.0,SCR_financial_statements_2024_consolidated,6,2,3,I. Nợ ngắn hạn,3.801.079.069.785,SCR,2024,current_liabilities,s10,
396479911000000.0,VIC_financial_statements_2024_consolidated,4,1,3,A. TÀI SẢN NGÁN HẠN,396.479.911,VIC,2024,current_assets,s11,
505292040000000.0,VIC_financial_statements_2024_consolidated,6,2,3,I. Nợ ngắn hạn,505.292.040,VIC,2024,current_liabilities,s12,
5259400630531.0,VPI_financial_statements_2024_consolidated,6,1,3,A. TÀI SẢN NGĂN HẠN,5.259.400.630.531,VPI,2024,current_assets,s13,
2105572833456.0,VPI_financial_statements_2024_consolidated,8,2,3,I. Nợ ngắn hạn,2.105.572.833.456,VPI,2024,current_liabilities,s14,
12312424000000.0,VRE_financial_statements_2024_consolidated,2,1,4,TÀI SẢN NGẮN HẠN,12.312.424,VRE,2024,current_assets,s15,
5920740000000.0,VRE_financial_statements_2024_consolidated,4,2,4,Nợ ngắn hạn,5.920.740,VRE,2024,current_liabilities,s16,
8154605622433.0,DIG_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,8.154.605.622.433,DIG,2024,inventory,s17,
2697132182543.0,HPX_financial_statements_2024_consolidated,5,13,3,IV. Hàng tồn kho,2.697.132.182.543,HPX,2024,inventory,s18,
13849673941868.0,KBC_financial_statements_2024_consolidated,1,15,3,IV. Hàng tồn kho,13.849.673.941.868,KBC,2024,inventory,s19,
146607440687432.0,NVL_financial_statements_2024_consolidated,8,13,3,IV. Hàng tồn kho,146.607.440.687.432,NVL,2024,inventory,s20,
3337206353146.0,SCR_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,3.337.206.353.146,SCR,2024,inventory,s21,
114090183000000.0,VIC_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,114.090.183,VIC,2024,inventory,s22,
2946725609428.0,VPI_financial_statements_2024_consolidated,6,13,3,IV. Hàng tồn kho,2.946.725.609.428,VPI,2024,inventory,s23,
295010000000.0,VRE_financial_statements_2024_consolidated,2,12,4,Hàng tồn kho,295.010,VRE,2024,inventory,s24,
-529964455544.0,DIG_financial_statements_2024_consolidated,8,17,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(529.964.455.544),DIG,2024,cfo,s25,
596433090233.0,HPX_financial_statements_2024_consolidated,8,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,596.433.090.233,HPX,2024,cfo,s26,
1151833148407.0,KBC_financial_statements_2024_consolidated,6,14,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1.151.833.148.407,KBC,2024,cfo,s27,
-5971178115653.0,NVL_financial_statements_2024_consolidated,13,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(5.971.178.115.653),NVL,2024,cfo,s28,
14824403804.0,SCR_financial_statements_2024_consolidated,9,17,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,14.824.403.804,SCR,2024,cfo,s29,
20846497000000.0,VIC_financial_statements_2024_consolidated,10,16,3,Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,20.846.497,VIC,2024,cfo,s30,
138366384108.0,VPI_financial_statements_2024_consolidated,11,15,3,Lưu chuyển tiền thuần từ/(sử dụng) vào hoạt động kinh doanh,138.366.384.108,VPI,2024,cfo,s31,
758109000000.0,VRE_financial_statements_2024_consolidated,7,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,758.109,VRE,2024,cfo,s32,
