value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
34504487406261.0,HPG_financial_statements_2023_consolidated,1,15,3,Hàng tồn kho,34.504.487.406.261,HPG,2023,inventory,s1,10.85678838118464
187782586563801.0,HPG_financial_statements_2023_consolidated,2,26,3,TỔNG TÀI SẢN (270 = 100 + 200),187.782.586.563.801,HPG,2023,total_assets,s2,
46091222189472.0,HPG_financial_statements_2024_consolidated,3,15,3,Hàng tồn kho,46.091.222.189.472,HPG,2024,inventory,s3,
224489707553981.0,HPG_financial_statements_2024_consolidated,4,26,3,TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),224.489.707.553.981,HPG,2024,total_assets,s4,
7628606120691.0,HSG_financial_statements_2023_consolidated,2,13,3,Hàng tồn kho,7.628.606.120.691,HSG,2023,inventory,s5,
17365305645644.0,HSG_financial_statements_2023_consolidated,3,18,3,TỔNG TÀI SẢN (270 = 100 + 200),17.365.305.645.644,HSG,2023,total_assets,s6,
9712417100426.0,HSG_financial_statements_2024_consolidated,2,13,3,Hàng tồn kho,9.712.417.100.426,HSG,2024,inventory,s7,
19565620935157.0,HSG_financial_statements_2024_consolidated,2,38,3,TỔNG TÀI SẢN,19.565.620.935.157,HSG,2024,total_assets,s8,
5718699385156.0,NKG_financial_statements_2023_consolidated,7,14,3,Hàng tồn kho,5.718.699.385.156,NKG,2023,inventory,s9,
12235401246591.0,NKG_financial_statements_2023_consolidated,8,21,3,TỔNG TÀI SẢN,12.235.401.246.591,NKG,2023,total_assets,s10,
6690482934519.0,NKG_financial_statements_2024_consolidated,2,14,3,Hàng tồn kho,6.690.482.934.519,NKG,2024,inventory,s11,
13519085552805.0,NKG_financial_statements_2024_consolidated,3,21,3,TỔNG TÀI SẢN,13.519.085.552.805,NKG,2024,total_assets,s12,
118953027893654.0,HPG_financial_statements_2023_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),118.953.027.893.654,HPG,2023,net_revenue,s13,
12937840695572.0,HPG_financial_statements_2023_consolidated,5,5,3,Lợi nhuận gộp (20 = 10 - 11),12.937.840.695.572,HPG,2023,gross_profit,s14,
138855112131387.0,HPG_financial_statements_2024_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),138.855.112.131.387,HPG,2024,net_revenue,s15,
18497549127684.0,HPG_financial_statements_2024_consolidated,7,5,3,Lợi nhuận gộp (20 = 10 - 11),18.497.549.127.684,HPG,2024,gross_profit,s16,
31650660956650.0,HSG_financial_statements_2023_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),31.650.660.956.650,HSG,2023,net_revenue,s17,
3060642089644.0,HSG_financial_statements_2023_consolidated,5,6,3,Lợi nhuận gộp (20 = 10 - 11),3.060.642.089.644,HSG,2023,gross_profit,s18,
39271893738448.0,HSG_financial_statements_2024_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,39.271.893.738.448,HSG,2024,net_revenue,s19,
4263666396467.0,HSG_financial_statements_2024_consolidated,4,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,4.263.666.396.467,HSG,2024,gross_profit,s20,
18595974253087.0,NKG_financial_statements_2023_consolidated,10,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,18.595.974.253.087,NKG,2023,net_revenue,s21,
1112263016047.0,NKG_financial_statements_2023_consolidated,10,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.112.263.016.047,NKG,2023,gross_profit,s22,
20609022190077.0,NKG_financial_statements_2024_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,20.609.022.190.077,NKG,2024,net_revenue,s23,
1831773954930.0,NKG_financial_statements_2024_consolidated,5,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.831.773.954.930,NKG,2024,gross_profit,s24,
