value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
141409274460632.0,HPG_financial_statements_2022_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),141.409.274.460.632,HPG,2022,net_revenue,s1,2.704897787680616
118953027893654.0,HPG_financial_statements_2023_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),118.953.027.893.654,HPG,2023,net_revenue,s2,
138855112131387.0,HPG_financial_statements_2024_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),138.855.112.131.387,HPG,2024,net_revenue,s3,
49710635951467.0,HSG_financial_statements_2022_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),49.710.635.951.467,HSG,2022,net_revenue,s4,
31650660956650.0,HSG_financial_statements_2023_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),31.650.660.956.650,HSG,2023,net_revenue,s5,
39271893738448.0,HSG_financial_statements_2024_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,39.271.893.738.448,HSG,2024,net_revenue,s6,
23071247285247.0,NKG_financial_statements_2022_consolidated,11,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.071.247.285.247,NKG,2022,net_revenue,s7,
18595974253087.0,NKG_financial_statements_2023_consolidated,10,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,18.595.974.253.087,NKG,2023,net_revenue,s8,
20609022190077.0,NKG_financial_statements_2024_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,20.609.022.190.077,NKG,2024,net_revenue,s9,
7650762789307.0,HPG_financial_statements_2023_consolidated,5,12,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},7.650.762.789.307,HPG,2023,operating_profit,s10,
13267005585330.0,HPG_financial_statements_2024_consolidated,7,11,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},13.267.005.585.330,HPG,2024,operating_profit,s11,
96130196549.0,HSG_financial_statements_2023_consolidated,5,12,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},96.130.196.549,HSG,2023,operating_profit,s12,
510613852948.0,HSG_financial_statements_2024_consolidated,4,12,3,Lợi nhuận thuần từ hoạt động kinh doanh,510.613.852.948,HSG,2024,operating_profit,s13,
177072430428.0,NKG_financial_statements_2023_consolidated,10,12,3,Lợi nhuận/(lỗ) thuần từ hoạt động kinh doanh,177.072.430.428,NKG,2023,operating_profit,s14,
557452985282.0,NKG_financial_statements_2024_consolidated,5,12,3,Lợi nhuận thuần từ hoạt động kinh doanh,557.452.985.282,NKG,2024,operating_profit,s15,
9794030627309.0,HPG_financial_statements_2022_consolidated,6,12,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) + 24 - (25 + 26)},9.794.030.627.309,HPG,2022,operating_profit,s16,
329754806365.0,HSG_financial_statements_2022_consolidated,5,12,3,Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},329.754.806.365,HSG,2022,operating_profit,s17,
-106844655419.0,NKG_financial_statements_2022_consolidated,11,12,3,(Lỗ)/lợi nhuận thuần từ hoạt động kinh doanh,(106.844.655.419),NKG,2022,operating_profit,s18,
