value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
114090183000000.0,VIC_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,114.090.183,VIC,2024,inventory,s1,14.367600315421132
836603903000000.0,VIC_financial_statements_2024_consolidated,5,31,3,TỔNG CỘNG TÀI SẢN,836.603.903,VIC,2024,total_assets,s2,
13849673941868.0,KBC_financial_statements_2024_consolidated,1,15,3,IV. Hàng tồn kho,13.849.673.941.868,KBC,2024,inventory,s3,
44729924910530.0,KBC_financial_statements_2024_consolidated,2,23,3,TỔNG CỘNG TÀI SẢN,44.729.924.910.530,KBC,2024,total_assets,s4,
17993423057164.0,NLG_financial_statements_2024_consolidated,5,13,3,IV. Hàng tồn kho,17.993.423.057.164,NLG,2024,inventory,s5,
30318114011075.0,NLG_financial_statements_2024_consolidated,6,23,3,TỔNG CỘNG TÀI SẢN,30.318.114.011.075,NLG,2024,total_assets,s6,
13406214592820.0,DXG_financial_statements_2024_consolidated,2,13,3,IV. Hàng tồn kho,13.406.214.592.820,DXG,2024,inventory,s7,
29183374176075.0,DXG_financial_statements_2024_consolidated,3,27,3,TỔNG CỘNG TÀI SẢN,29.183.374.176.075,DXG,2024,total_assets,s8,
8154605622433.0,DIG_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,8.154.605.622.433,DIG,2024,inventory,s9,
189068040000000.0,VIC_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,189.068.040,VIC,2024,net_revenue,s10,
5276058000000.0,VIC_financial_statements_2024_consolidated,8,19,3,18. Lợi nhuận sau thuế TNDN,5.276.058,VIC,2024,npat,s11,
2775773466955.0,KBC_financial_statements_2024_consolidated,5,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.775.773.466.955,KBC,2024,net_revenue,s12,
423033429135.0,KBC_financial_statements_2024_consolidated,5,19,3,18. Lợi nhuận sau thuế TNDN,423.033.429.135,KBC,2024,npat,s13,
7196050482193.0,NLG_financial_statements_2024_consolidated,8,1,3,1. Doanh thu thuần về bản hàng và cung cấp dịch vụ,7.196.050.482.193,NLG,2024,net_revenue,s14,
1387388524753.0,NLG_financial_statements_2024_consolidated,8,17,3,16. Lợi nhuận sau thuế TNDN,1.387.388.524.753,NLG,2024,npat,s15,
4795471317826.0,DXG_financial_statements_2024_consolidated,5,1,3,1. Doanh thu thuần về bán hàng và cung cấp dịch vụ,4.795.471.317.826,DXG,2024,net_revenue,s16,
453428103801.0,DXG_financial_statements_2024_consolidated,5,17,3,16. Lợi nhuận sau thuế TNDN,453.428.103.801,DXG,2024,npat,s17,
1300998943328.0,DIG_financial_statements_2024_consolidated,7,3,3,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,1.300.998.943.328,DIG,2024,net_revenue,s18,
101904298712.0,DIG_financial_statements_2024_consolidated,7,19,3,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,101.904.298.712,DIG,2024,npat,s19,
