ticker,year,value,doc_id,table_id,row_idx,col_idx,raw_value,label,source_scale,source_id,computed_answer
HDG,2020,-80866050914.0,HDG_financial_statements_2020_separate,6,5,3,(80.866.050.914),Giá trị hao mòn lũy kế,1.0,s1,33.22280532916647
HDG,2020,344631427264.0,HDG_financial_statements_2020_separate,6,4,3,344.631.427.264,Nguyên giá,1.0,s2,
HDG,2021,-95773752404.0,HDG_financial_statements_2021_separate,6,7,3,(95.773.752.404),Giá trị hao mòn lũy kế,1.0,s3,
HDG,2021,343518052309.0,HDG_financial_statements_2021_separate,6,6,3,343.518.052.309,Nguyên giá,1.0,s4,
HDG,2022,-111722134459.0,HDG_financial_statements_2022_separate,6,7,3,(111.722.134.459),Giá trị hao mòn lũy kế,1.0,s5,
HDG,2022,343518052309.0,HDG_financial_statements_2022_separate,6,6,3,343.518.052.309,Nguyên giá,1.0,s6,
HDG,2023,-127661941533.0,HDG_financial_statements_2023_separate,6,9,3,(127.661.941.533),Giá trị hao mòn lũy kế,1.0,s7,
HDG,2023,344018052309.0,HDG_financial_statements_2023_separate,6,8,3,344.018.052.309,Nguyên giá,1.0,s8,
HDG,2025,-155541193868.0,HDG_financial_statements_2025_separate,2,9,3,(155.541.193.868),Giá trị khấu hao lũy kế,1.0,s9,
HDG,2025,344596121939.0,HDG_financial_statements_2025_separate,2,8,3,344.596.121.939,Nguyên giá,1.0,s10,
