value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
909870065843.0,KBC_financial_statements_2016_consolidated,9,16,3,Lưu chuyển tiền thuần tử/(sử dụng vào) hoạt động kinh doanh,909.870.065.843,KBC,2016,cfo,s1,58.102366545838954
60719785194.0,KBC_financial_statements_2017_consolidated,8,15,3,Lưu chuyển tiền thuần từ hoạt độngkinh doanh,60.719.785.194,KBC,2017,cfo,s2,
129660296998.0,KBC_financial_statements_2018_consolidated,9,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,129.660.296.998,KBC,2018,cfo,s3,
1539147460634.0,KBC_financial_statements_2019_consolidated,9,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1.539.147.460.634,KBC,2019,cfo,s4,
-2913204984261.0,KBC_financial_statements_2020_consolidated,10,16,3,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động kinh doanh,(2.913.204.984.261),KBC,2020,cfo,s5,
-1232273396401.0,KBC_financial_statements_2021_consolidated,10,17,3,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,(1.232.273.396.401),KBC,2021,cfo,s6,
-1217558766128.0,KBC_financial_statements_2022_consolidated,11,15,3,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,(1.217.558.766.128),KBC,2022,cfo,s7,
1972459422710.0,KBC_financial_statements_2016_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.972.459.422.710,KBC,2016,net_revenue,s8,
1107393166169.0,KBC_financial_statements_2016_consolidated,8,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.107.393.166.169,KBC,2016,gross_profit,s9,
1260198518971.0,KBC_financial_statements_2017_consolidated,7,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.260.198.518.971,KBC,2017,net_revenue,s10,
649670083580.0,KBC_financial_statements_2017_consolidated,7,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,649.670.083.580,KBC,2017,gross_profit,s11,
2491178878521.0,KBC_financial_statements_2018_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.491.178.878.521,KBC,2018,net_revenue,s12,
1468834893771.0,KBC_financial_statements_2018_consolidated,8,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.468.834.893.771,KBC,2018,gross_profit,s13,
3209906030157.0,KBC_financial_statements_2019_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,3.209.906.030.157,KBC,2019,net_revenue,s14,
1846749207911.0,KBC_financial_statements_2019_consolidated,8,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.846.749.207.911,KBC,2019,gross_profit,s15,
2150962555356.0,KBC_financial_statements_2020_consolidated,9,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.150.962.555.356,KBC,2020,net_revenue,s16,
689029017725.0,KBC_financial_statements_2020_consolidated,9,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,689.029.017.725,KBC,2020,gross_profit,s17,
4245981967388.0,KBC_financial_statements_2021_consolidated,9,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,4.245.981.967.388,KBC,2021,net_revenue,s18,
2467016006162.0,KBC_financial_statements_2021_consolidated,9,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,2.467.016.006.162,KBC,2021,gross_profit,s19,
950266163499.0,KBC_financial_statements_2022_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,950.266.163.499,KBC,2022,net_revenue,s20,
265750844186.0,KBC_financial_statements_2022_consolidated,10,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,265.750.844.186,KBC,2022,gross_profit,s21,
