value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
2611417732983.0,DLG_financial_statements_2020_consolidated,4,1,4,TÀI SẢN NGĂN HẠN,2.611.417.732.983,DLG,2020,current_assets,s1,-11.039157389329091
1443804463663.0,HHV_financial_statements_2020_consolidated,10,1,3,A. TÀI SẢN NGĂN HẠN,1.443.804.463.663,HHV,2020,current_assets,s2,
895757954126.0,VSC_financial_statements_2020_consolidated,5,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),895.757.954.126,VSC,2020,current_assets,s3,
3033674457998.0,DLG_financial_statements_2020_consolidated,5,2,4,Nợ ngắn hạn,3.033.674.457.998,DLG,2020,current_liabilities,s4,
3576984540979.0,HHV_financial_statements_2020_consolidated,12,2,3,I. Nợ ngắn hạn,3.576.984.540.979,HHV,2020,current_liabilities,s5,
287416269234.0,VSC_financial_statements_2020_consolidated,7,3,3,Nợ ngắn hạn,287.416.269.234,VSC,2020,current_liabilities,s6,
8230568746380.0,DLG_financial_statements_2020_consolidated,4,46,4,TỔNG CỘNG TÀI SẢN,8.230.568.746.380,DLG,2020,total_assets,s7,
5724013746037.0,DLG_financial_statements_2020_consolidated,5,1,4,NỘ PHẢI TRẢ,5.724.013.746.037,DLG,2020,liabilities,s8,
32416882070046.0,HHV_financial_statements_2020_consolidated,11,38,3,TỔNG CỘNG TÀI SẢN,32.416.882.070.046,HHV,2020,total_assets,s9,
25032427964869.0,HHV_financial_statements_2020_consolidated,12,1,3,C . NỘ PHẢI TRẢ,25.032.427.964.869,HHV,2020,liabilities,s10,
2458144481968.0,VSC_financial_statements_2020_consolidated,6,19,3,TỔNG TÀI SẢN (270 = 100 + 200),2.458.144.481.968,VSC,2020,total_assets,s11,
287446269234.0,VSC_financial_statements_2020_consolidated,7,2,3,NỘ PHẢI TRẢ (300 = 310 + 330),287.446.269.234,VSC,2020,liabilities,s12,
-7458600891.0,DLG_financial_statements_2019_consolidated,7,19,4,Lợi nhuận sau thuế TNDN,(7.458.600.891),DLG,2019,npat,s13,
8614512642255.0,DLG_financial_statements_2019_consolidated,5,46,4,TỔNG CỘNG TÀI SẢN,8.614.512.642.255,DLG,2019,total_assets,s14,
-929777523426.0,DLG_financial_statements_2020_consolidated,6,19,4,Lợi nhuận sau thuế TNDN,(929.777.523.426),DLG,2020,npat,s15,
155043312488.0,HHV_financial_statements_2019_consolidated,12,19,3,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,155.043.312.488,HHV,2019,npat,s16,
30004088125404.0,HHV_financial_statements_2019_consolidated,9,38,3,TỔNG CỘNG TÀI SẢN,30.004.088.125.404,HHV,2019,total_assets,s17,
175564339194.0,HHV_financial_statements_2020_consolidated,14,19,3,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,175.564.339.194,HHV,2020,npat,s18,
285795269364.0,VSC_financial_statements_2019_consolidated,9,17,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),285.795.269.364,VSC,2019,npat,s19,
2393244920951.0,VSC_financial_statements_2019_consolidated,7,19,3,TỔNG TÀI SẢN (270 = 100 + 200),2.393.244.920.951,VSC,2019,total_assets,s20,
296404440349.0,VSC_financial_statements_2020_consolidated,8,17,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),296.404.440.349,VSC,2020,npat,s21,
