value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
-929777523426.0,DLG_financial_statements_2020_consolidated,6,19,4,Lợi nhuận sau thuế TNDN,(929.777.523.426),DLG,2020,npat,s1,-4.501040274529737
175564339194.0,HHV_financial_statements_2020_consolidated,14,19,3,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,175.564.339.194,HHV,2020,npat,s2,
296404440349.0,VSC_financial_statements_2020_consolidated,8,17,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),296.404.440.349,VSC,2020,npat,s3,
-7458600891.0,DLG_financial_statements_2019_consolidated,7,19,4,Lợi nhuận sau thuế TNDN,(7.458.600.891),DLG,2019,npat,s4,
8614512642255.0,DLG_financial_statements_2019_consolidated,5,46,4,TỔNG CỘNG TÀI SẢN,8.614.512.642.255,DLG,2019,total_assets,s5,
338995820891.0,DLG_financial_statements_2019_consolidated,8,20,4,Lưu chuyển tiền thuần từ hoạt động kinh doanh,338.995.820.891,DLG,2019,cfo,s6,
8230568746380.0,DLG_financial_statements_2020_consolidated,4,46,4,TỔNG CỘNG TÀI SẢN,8.230.568.746.380,DLG,2020,total_assets,s7,
314992701876.0,DLG_financial_statements_2020_consolidated,7,19,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,314.992.701.876,DLG,2020,cfo,s8,
155043312488.0,HHV_financial_statements_2019_consolidated,12,19,3,17. Lợi nhuận sau thuế thu nhập doanh nghiệp,155.043.312.488,HHV,2019,npat,s9,
30004088125404.0,HHV_financial_statements_2019_consolidated,9,38,3,TỔNG CỘNG TÀI SẢN,30.004.088.125.404,HHV,2019,total_assets,s10,
228804996500.0,HHV_financial_statements_2019_consolidated,13,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,228.804.996.500,HHV,2019,cfo,s11,
32416882070046.0,HHV_financial_statements_2020_consolidated,11,38,3,TỔNG CỘNG TÀI SẢN,32.416.882.070.046,HHV,2020,total_assets,s12,
-12989860686.0,HHV_financial_statements_2020_consolidated,15,21,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(12.989.860.686),HHV,2020,cfo,s13,
285795269364.0,VSC_financial_statements_2019_consolidated,9,17,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52),285.795.269.364,VSC,2019,npat,s14,
2393244920951.0,VSC_financial_statements_2019_consolidated,7,19,3,TỔNG TÀI SẢN (270 = 100 + 200),2.393.244.920.951,VSC,2019,total_assets,s15,
445857009789.0,VSC_financial_statements_2019_consolidated,10,19,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh,445.857.009.789,VSC,2019,cfo,s16,
2458144481968.0,VSC_financial_statements_2020_consolidated,6,19,3,TỔNG TÀI SẢN (270 = 100 + 200),2.458.144.481.968,VSC,2020,total_assets,s17,
529421959115.0,VSC_financial_statements_2020_consolidated,9,18,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh,529.421.959.115,VSC,2020,cfo,s18,
