value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
109842249570282.0,HPG_financial_statements_2024_consolidated,5,2,3,NỘ PHẢI TRẢ (300 = 310 + 330),109.842.249.570.282,HPG,2024,liabilities,s1,15.692032421801178
114647457983699.0,HPG_financial_statements_2024_consolidated,6,1,3,VỐN CHỦ SỞ HỮU (400 = 410),114.647.457.983.699,HPG,2024,equity,s2,
126679189940972.0,HPG_financial_statements_2025_consolidated,7,2,4,NỘ PHẢI TRẢ,126.679.189.940.972,HPG,2025,liabilities,s3,
131220010876575.0,HPG_financial_statements_2025_consolidated,7,21,4,VỐN CHỦ SỞ HỮU,131.220.010.876.575,HPG,2025,equity,s4,
8648683879620.0,HSG_financial_statements_2024_consolidated,3,2,3,NỘ PHẢI TRẢ,8.648.683.879.620,HSG,2024,liabilities,s5,
10916937055537.0,HSG_financial_statements_2024_consolidated,3,15,3,VỐN CHỦ SỞ HỮU,10.916.937.055.537,HSG,2024,equity,s6,
7614415050988.0,HSG_financial_statements_2025_consolidated,3,2,3,NỘ PHẢI TRẢ,7.614.415.050.988,HSG,2025,liabilities,s7,
11338627789257.0,HSG_financial_statements_2025_consolidated,3,15,3,VỐN CHỦ SỞ HỮU,11.338.627.789.257,HSG,2025,equity,s8,
14802833484.0,MSR_financial_statements_2024_consolidated,8,2,3,NỘ PHẢI TRẢ (300 = 310 + 330),14.802.833.484,MSR,2024,liabilities,s9,
12163693516.0,MSR_financial_statements_2024_consolidated,8,17,3,VỐN CHỦ SỞ HỮU (400 = 410),12.163.693.516,MSR,2024,equity,s10,
14278657825.0,MSR_financial_statements_2025_consolidated,4,2,3,NỘ PHẢI TRẢ (300 = 310 + 330),14.278.657.825,MSR,2025,liabilities,s11,
12181677479.0,MSR_financial_statements_2025_consolidated,4,15,3,VỐN CHỦ SỞ HỮ'U (400 = 410),12.181.677.479,MSR,2025,equity,s12,
7647678978332.0,NKG_financial_statements_2024_consolidated,4,2,3,NỘ PHÀI TRÀ,7.647.678.978.332,NKG,2024,liabilities,s13,
5871406574473.0,NKG_financial_statements_2024_consolidated,4,15,3,VỐN CHỦ SỞ HỮU,5.871.406.574.473,NKG,2024,equity,s14,
8858518857128.0,NKG_financial_statements_2025_consolidated,8,2,3,NỘ PHẢI TRẢ,8.858.518.857.128,NKG,2025,liabilities,s15,
7635393344959.0,NKG_financial_statements_2025_consolidated,8,16,3,VỐN CHỦ SỞ HỮU,7.635.393.344.959,NKG,2025,equity,s16,
138855112131387.0,HPG_financial_statements_2024_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),138.855.112.131.387,HPG,2024,net_revenue,s17,
156116094618482.0,HPG_financial_statements_2025_consolidated,8,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),156.116.094.618.482,HPG,2025,net_revenue,s18,
39271893738448.0,HSG_financial_statements_2024_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,39.271.893.738.448,HSG,2024,net_revenue,s19,
36537815078167.0,HSG_financial_statements_2025_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,36.537.815.078.167,HSG,2025,net_revenue,s20,
14336328727.0,MSR_financial_statements_2024_consolidated,9,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),14.336.328.727,MSR,2024,net_revenue,s21,
7442723808.0,MSR_financial_statements_2025_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),7.442.723.808,MSR,2025,net_revenue,s22,
20609022190077.0,NKG_financial_statements_2024_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,20.609.022.190.077,NKG,2024,net_revenue,s23,
14808145017155.0,NKG_financial_statements_2025_consolidated,9,4,3,Doanh thu thuần về bán hàng vàcung cấp dịch vụ,14.808.145.017.155,NKG,2025,net_revenue,s24,
18497549127684.0,HPG_financial_statements_2024_consolidated,7,5,3,Lợi nhuận gộp (20 = 10 - 11),18.497.549.127.684,HPG,2024,gross_profit,s25,
24497788183182.0,HPG_financial_statements_2025_consolidated,8,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),24.497.788.183.182,HPG,2025,gross_profit,s26,
4263666396467.0,HSG_financial_statements_2024_consolidated,4,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,4.263.666.396.467,HSG,2024,gross_profit,s27,
4520040848605.0,HSG_financial_statements_2025_consolidated,4,6,3,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,4.520.040.848.605,HSG,2025,gross_profit,s28,
892706621.0,MSR_financial_statements_2024_consolidated,9,5,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),892.706.621,MSR,2024,gross_profit,s29,
1375329882.0,MSR_financial_statements_2025_consolidated,5,5,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),1.375.329.882,MSR,2025,gross_profit,s30,
1831773954930.0,NKG_financial_statements_2024_consolidated,5,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.831.773.954.930,NKG,2024,gross_profit,s31,
785173587619.0,NKG_financial_statements_2025_consolidated,9,6,3,Lợi nhuận gộp về bán hàng và cung cấpdịch vụ,785.173.587.619,NKG,2025,gross_profit,s32,
