value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
83177720000000.0,MSN_financial_statements_2024_consolidated,6,3,3,Doanh thu thuần,83.177.720,MSN,2024,net_revenue,s1,1.0
61782609528445.0,VNM_financial_statements_2024_consolidated,9,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),61.782.609.528.445,VNM,2024,net_revenue,s2,
30897225625237.0,MCH_financial_statements_2024_consolidated,9,3,3,Doanh thu thuần bán hàng và cung cấp dịch vụ (10 = 01 - 02),30.897.225.625.237,MCH,2024,net_revenue,s3,
14735237500445.0,MPC_financial_statements_2024_consolidated,6,3,3,Doanh thu thuần về bán hàng(10 = 01 - 02),14.735.237.500.445,MPC,2024,net_revenue,s4,
13573523231898.0,DBC_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,13.573.523.231.898,DBC,2024,net_revenue,s5,
12013117890000.0,ASM_financial_statements_2024_consolidated,14,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,12.013.117.890.000,ASM,2024,net_revenue,s6,
10243265405026.0,QNS_financial_statements_2024_consolidated,10,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ,10.243.265.405.026,QNS,2024,net_revenue,s7,
1006899164283.0,OGC_financial_statements_2024_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01-02),1.006.899.164.283,OGC,2024,net_revenue,s8,
53569663000000.0,MSN_financial_statements_2024_consolidated,2,1,3,TÀI SẢN NGĂN HẠN,53.569.663,MSN,2024,current_assets,s9,
10787396000000.0,MSN_financial_statements_2024_consolidated,2,15,3,Hàng tồn kho,10.787.396,MSN,2024,inventory,s10,
58712175000000.0,MSN_financial_statements_2024_consolidated,4,2,3,Nợ ngắn hạn,58.712.175,MSN,2024,current_liabilities,s11,
37553650065098.0,VNM_financial_statements_2024_consolidated,6,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),37.553.650.065.098,VNM,2024,current_assets,s12,
5686840161996.0,VNM_financial_statements_2024_consolidated,6,15,3,Hàng tồn kho,5.686.840.161.996,VNM,2024,inventory,s13,
18459546837640.0,VNM_financial_statements_2024_consolidated,8,3,3,Nợ ngắn hạn,18.459.546.837.640,VNM,2024,current_liabilities,s14,
10393757226426.0,MCH_financial_statements_2024_consolidated,6,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),10.393.757.226.426,MCH,2024,current_assets,s15,
2582184604799.0,MCH_financial_statements_2024_consolidated,6,14,3,Hàng tồn kho,2.582.184.604.799,MCH,2024,inventory,s16,
14600189597321.0,MCH_financial_statements_2024_consolidated,8,3,3,Nợ ngắn hạn,14.600.189.597.321,MCH,2024,current_liabilities,s17,
6176307171954.0,MPC_financial_statements_2024_consolidated,3,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),6.176.307.171.954,MPC,2024,current_assets,s18,
3934263118425.0,MPC_financial_statements_2024_consolidated,3,15,3,Hàng tồn kho,3.934.263.118.425,MPC,2024,inventory,s19,
4260372921032.0,MPC_financial_statements_2024_consolidated,5,3,3,Nợ ngắn hạn,4.260.372.921.032,MPC,2024,current_liabilities,s20,
7838139952903.0,DBC_financial_statements_2024_consolidated,6,1,3,A. TÀI SẢN NGĂN HẠN,7.838.139.952.903,DBC,2024,current_assets,s21,
5516781758000.0,DBC_financial_statements_2024_consolidated,6,11,3,IV. Hàng tồn kho,5.516.781.758.000,DBC,2024,inventory,s22,
6420694102809.0,DBC_financial_statements_2024_consolidated,7,2,3,I. Nợ ngắn hạn,6.420.694.102.809,DBC,2024,current_liabilities,s23,
13566530226970.0,ASM_financial_statements_2024_consolidated,10,1,3,A. TÀI SẢN NGẮN HẠN,13.566.530.226.970,ASM,2024,current_assets,s24,
4336236325169.0,ASM_financial_statements_2024_consolidated,10,19,3,IV. Hàng tồn kho,4.336.236.325.169,ASM,2024,inventory,s25,
7830527770434.0,ASM_financial_statements_2024_consolidated,12,2,3,I. Nợ ngắn hạn,7.830.527.770.434,ASM,2024,current_liabilities,s26,
10010993374030.0,QNS_financial_statements_2024_consolidated,8,1,3,A. TÀI SẢN NGĂN HẠN,10.010.993.374.030,QNS,2024,current_assets,s27,
1323444326308.0,QNS_financial_statements_2024_consolidated,8,13,3,IV. Hàng tồn kho,1.323.444.326.308,QNS,2024,inventory,s28,
3626832974969.0,QNS_financial_statements_2024_consolidated,9,2,4,Nợ ngắn hạn,3.626.832.974.969,QNS,2024,current_liabilities,s29,
