value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
90118503426717.0,HPG_financial_statements_2020_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),90.118.503.426.717,HPG,2020,net_revenue,s1,206.669458066099
13506164056907.0,HPG_financial_statements_2020_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),13.506.164.056.907,HPG,2020,npat,s2,
149679789979345.0,HPG_financial_statements_2021_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),149.679.789.979.345,HPG,2021,net_revenue,s3,
34520954931298.0,HPG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),34.520.954.931.298,HPG,2021,npat,s4,
141409274460632.0,HPG_financial_statements_2022_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),141.409.274.460.632,HPG,2022,net_revenue,s5,
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s6,
27530749513834.0,HSG_financial_statements_2020_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),27.530.749.513.834,HSG,2020,net_revenue,s7,
1153014017309.0,HSG_financial_statements_2020_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),1.153.014.017.309,HSG,2020,npat,s8,
48726522233736.0,HSG_financial_statements_2021_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),48.726.522.233.736,HSG,2021,net_revenue,s9,
4313494062259.0,HSG_financial_statements_2021_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),4.313.494.062.259,HSG,2021,npat,s10,
49710635951467.0,HSG_financial_statements_2022_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),49.710.635.951.467,HSG,2022,net_revenue,s11,
251320306484.0,HSG_financial_statements_2022_consolidated,5,19,3,Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),251.320.306.484,HSG,2022,npat,s12,
7291180658000.0,MSR_financial_statements_2020_consolidated,8,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),7.291.180.658,MSR,2020,net_revenue,s13,
51790958000.0,MSR_financial_statements_2020_consolidated,8,18,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52)(chuyển sang trang sau),51.790.958,MSR,2020,npat,s14,
13564289846000.0,MSR_financial_statements_2021_consolidated,8,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),13.564.289.846,MSR,2021,net_revenue,s15,
261123629000.0,MSR_financial_statements_2021_consolidated,8,18,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52)(chuyển sang trang sau),261.123.629,MSR,2021,npat,s16,
15549547654000.0,MSR_financial_statements_2022_consolidated,4,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),15.549.547.654,MSR,2022,net_revenue,s17,
105151058000.0,MSR_financial_statements_2022_consolidated,4,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),105.151.058,MSR,2022,npat,s18,
11559674520160.0,NKG_financial_statements_2020_consolidated,10,5,3,Doanh thu thuân về bán hàng và cung cấp dịch vụ,11.559.674.520.160,NKG,2020,net_revenue,s19,
295269532668.0,NKG_financial_statements_2020_consolidated,10,20,3,Lợi nhuận sau thuê TNDN,295.269.532.668,NKG,2020,npat,s20,
28173402236226.0,NKG_financial_statements_2021_consolidated,6,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.173.402.236.226,NKG,2021,net_revenue,s21,
2225261058221.0,NKG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN,2.225.261.058.221,NKG,2021,npat,s22,
23071247285247.0,NKG_financial_statements_2022_consolidated,11,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.071.247.285.247,NKG,2022,net_revenue,s23,
-124684837727.0,NKG_financial_statements_2022_consolidated,11,19,3,(Lỗ)/lợi nhuận sau thuế TNDN,(124.684.837.727),NKG,2022,npat,s24,
