value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
1300998943328.0,DIG_financial_statements_2024_consolidated,7,3,3,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,1.300.998.943.328,DIG,2024,net_revenue,s1,1.9383186042592366
43616009912.0,DIG_financial_statements_2024_consolidated,7,10,3,9. Chi phí bán hàng,43.616.009.912,DIG,2024,selling_expense,s2,
180302907673.0,DIG_financial_statements_2024_consolidated,7,11,3,10. Chi phí quản lý doanh nghiệp,180.302.907.673,DIG,2024,admin_expense,s3,
2775773466955.0,KBC_financial_statements_2024_consolidated,5,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.775.773.466.955,KBC,2024,net_revenue,s4,
98035320545.0,KBC_financial_statements_2024_consolidated,5,10,3,9. Chi phí bán hàng,(98.035.320.545),KBC,2024,selling_expense,s5,
459863902146.0,KBC_financial_statements_2024_consolidated,5,11,3,10. Chi phí quản lý doanh nghiệp,(459.863.902.146),KBC,2024,admin_expense,s6,
9073375473961.0,NVL_financial_statements_2024_consolidated,12,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ(10 = 01 - 02),9.073.375.473.961,NVL,2024,net_revenue,s7,
533971724119.0,NVL_financial_statements_2024_consolidated,12,10,3,9. Chi phí bán hàng,533.971.724.119,NVL,2024,selling_expense,s8,
1449937734036.0,NVL_financial_statements_2024_consolidated,12,11,3,10. Chi phí quản lý doanh nghiệp,1.449.937.734.036,NVL,2024,admin_expense,s9,
799116768725.0,SCR_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,799.116.768.725,SCR,2024,net_revenue,s10,
18754748514.0,SCR_financial_statements_2024_consolidated,8,10,3,9. Chi phí bán hàng,18.754.748.514,SCR,2024,selling_expense,s11,
57517780792.0,SCR_financial_statements_2024_consolidated,8,11,3,10. Chi phí quản lý doanh nghiệp,57.517.780.792,SCR,2024,admin_expense,s12,
189068040000000.0,VIC_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,189.068.040,VIC,2024,net_revenue,s13,
18053919000000.0,VIC_financial_statements_2024_consolidated,8,10,3,9. Chi phí bán hàng,(18.053.919),VIC,2024,selling_expense,s14,
15148307000000.0,VIC_financial_statements_2024_consolidated,8,11,3,10. Chi phí quản lý doanh nghiệp,(15.148.307),VIC,2024,admin_expense,s15,
1897330935760.0,VPI_financial_statements_2024_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.897.330.935.760,VPI,2024,net_revenue,s16,
7468855667.0,VPI_financial_statements_2024_consolidated,10,10,3,9. Chi phí bán hàng,(7.468.855.667),VPI,2024,selling_expense,s17,
137181726801.0,VPI_financial_statements_2024_consolidated,10,11,3,10. Chi phí quản lý doanh nghiệp,(137.181.726.801),VPI,2024,admin_expense,s18,
8939117000000.0,VRE_financial_statements_2024_consolidated,6,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),8.939.117,VRE,2024,net_revenue,s19,
