value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
13506164056907.0,HPG_financial_statements_2020_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),13.506.164.056.907,HPG,2020,npat,s1,10.876428221010604
131511434388837.0,HPG_financial_statements_2020_consolidated,3,26,3,TỔNG TÀI SẢN (270 = 100 + 200),131.511.434.388.837,HPG,2020,total_assets,s2,
11587249912974.0,HPG_financial_statements_2020_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,11.587.249.912.974,HPG,2020,cfo,s3,
34520954931298.0,HPG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),34.520.954.931.298,HPG,2021,npat,s4,
178236422358249.0,HPG_financial_statements_2021_consolidated,3,26,3,TỔNG TÀI SẢN (270 = 100 + 200),178.236.422.358.249,HPG,2021,total_assets,s5,
26720913303108.0,HPG_financial_statements_2021_consolidated,8,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,26.720.913.303.108,HPG,2021,cfo,s6,
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s7,
170335521637132.0,HPG_financial_statements_2022_consolidated,3,25,3,TỔNG TÀI SẢN (270 = 100 + 200),170.335.521.637.132,HPG,2022,total_assets,s8,
12277636676507.0,HPG_financial_statements_2022_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,12.277.636.676.507,HPG,2022,cfo,s9,
6800388315081.0,HPG_financial_statements_2023_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),6.800.388.315.081,HPG,2023,npat,s10,
187782586563801.0,HPG_financial_statements_2023_consolidated,2,26,3,TỔNG TÀI SẢN (270 = 100 + 200),187.782.586.563.801,HPG,2023,total_assets,s11,
8643030777026.0,HPG_financial_statements_2023_consolidated,7,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,8.643.030.777.026,HPG,2023,cfo,s12,
12020023621271.0,HPG_financial_statements_2024_consolidated,7,18,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),12.020.023.621.271,HPG,2024,npat,s13,
224489707553981.0,HPG_financial_statements_2024_consolidated,4,26,3,TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),224.489.707.553.981,HPG,2024,total_assets,s14,
6608320655215.0,HPG_financial_statements_2024_consolidated,9,21,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,6.608.320.655.215,HPG,2024,cfo,s15,
90118503426717.0,HPG_financial_statements_2020_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),90.118.503.426.717,HPG,2020,net_revenue,s16,
149679789979345.0,HPG_financial_statements_2021_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),149.679.789.979.345,HPG,2021,net_revenue,s17,
141409274460632.0,HPG_financial_statements_2022_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),141.409.274.460.632,HPG,2022,net_revenue,s18,
118953027893654.0,HPG_financial_statements_2023_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),118.953.027.893.654,HPG,2023,net_revenue,s19,
138855112131387.0,HPG_financial_statements_2024_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),138.855.112.131.387,HPG,2024,net_revenue,s20,
41108409532992.0,HPG_financial_statements_2021_consolidated,6,5,3,Lợi nhuận gộp (20 = 10 - 11),41.108.409.532.992,HPG,2021,gross_profit,s21,
16763426239552.0,HPG_financial_statements_2022_consolidated,6,5,3,Lợi nhuận gộp (20 = 10 - 11),16.763.426.239.552,HPG,2022,gross_profit,s22,
12937840695572.0,HPG_financial_statements_2023_consolidated,5,5,3,Lợi nhuận gộp (20 = 10 - 11),12.937.840.695.572,HPG,2023,gross_profit,s23,
18497549127684.0,HPG_financial_statements_2024_consolidated,7,5,3,Lợi nhuận gộp (20 = 10 - 11),18.497.549.127.684,HPG,2024,gross_profit,s24,
