value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
161427568000000.0,VIC_financial_statements_2023_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,161.427.568,VIC,2023,net_revenue,s1,-5.487606973654531
2056061000000.0,VIC_financial_statements_2023_consolidated,10,19,3,18. Lợi nhuận sau thuế TNDN,2.056.061,VIC,2023,npat,s2,
189068040000000.0,VIC_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,189.068.040,VIC,2024,net_revenue,s3,
5276058000000.0,VIC_financial_statements_2024_consolidated,8,19,3,18. Lợi nhuận sau thuế TNDN,5.276.058,VIC,2024,npat,s4,
9791335000000.0,VRE_financial_statements_2023_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),9.791.335,VRE,2023,net_revenue,s5,
4408808000000.0,VRE_financial_statements_2023_consolidated,7,18,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52)(mang sang trang tiếp theo),4.408.808,VRE,2023,npat,s6,
8939117000000.0,VRE_financial_statements_2024_consolidated,6,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),8.939.117,VRE,2024,net_revenue,s7,
4095780000000.0,VRE_financial_statements_2024_consolidated,6,17,4,Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),4.095.780,VRE,2024,npat,s8,
5618475347527.0,KBC_financial_statements_2023_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,5.618.475.347.527,KBC,2023,net_revenue,s9,
2245003412330.0,KBC_financial_statements_2023_consolidated,10,19,3,18. Lợi nhuận sau thuế TNDN,2.245.003.412.330,KBC,2023,npat,s10,
2775773466955.0,KBC_financial_statements_2024_consolidated,5,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.775.773.466.955,KBC,2024,net_revenue,s11,
423033429135.0,KBC_financial_statements_2024_consolidated,5,19,3,18. Lợi nhuận sau thuế TNDN,423.033.429.135,KBC,2024,npat,s12,
1864841561755.0,VPI_financial_statements_2023_consolidated,9,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.864.841.561.755,VPI,2023,net_revenue,s13,
450750006472.0,VPI_financial_statements_2023_consolidated,9,19,3,18. Lợi nhuận sau thuế TNDN,450.750.006.472,VPI,2023,npat,s14,
1897330935760.0,VPI_financial_statements_2024_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.897.330.935.760,VPI,2024,net_revenue,s15,
303899468323.0,VPI_financial_statements_2024_consolidated,10,19,3,18. Lợi nhuận sau thuế TNDN,303.899.468.323,VPI,2024,npat,s16,
1680274226042.0,HPX_financial_statements_2023_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01-02),1.680.274.226.042,HPX,2023,net_revenue,s17,
134937784139.0,HPX_financial_statements_2023_consolidated,7,19,4,Lợi nhuận sau thuế thu nhập doanh nghiệp (60 = 50-51-52),134.937.784.139,HPX,2023,npat,s18,
1615671932877.0,HPX_financial_statements_2024_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01-02),1.615.671.932.877,HPX,2024,net_revenue,s19,
61465006731.0,HPX_financial_statements_2024_consolidated,7,19,4,Lợi nhuận sau thuế thu nhập doanh nghiệp (60 = 50-51-52),61.465.006.731,HPX,2024,npat,s20,
2044344000000.0,VIC_financial_statements_2022_consolidated,8,19,3,18. Lợi nhuận/(lỗ) sau thuế TNDN,2.044.344,VIC,2022,npat,s21,
577407240000000.0,VIC_financial_statements_2022_consolidated,5,28,3,TỔNG CỘNG TÀI SẢN,577.407.240,VIC,2022,total_assets,s22,
667655767000000.0,VIC_financial_statements_2023_consolidated,7,31,3,TỔNG CỘNG TÀI SẢN,667.655.767,VIC,2023,total_assets,s23,
836603903000000.0,VIC_financial_statements_2024_consolidated,5,31,3,TỔNG CỘNG TÀI SẢN,836.603.903,VIC,2024,total_assets,s24,
2777128000000.0,VRE_financial_statements_2022_consolidated,8,18,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52)(mang sang trang tiếp theo),2.777.128,VRE,2022,npat,s25,
42701088000000.0,VRE_financial_statements_2022_consolidated,5,21,3,TỔNG TÀI SẢN (270 = 100 + 200),42.701.088,VRE,2022,total_assets,s26,
47653731000000.0,VRE_financial_statements_2023_consolidated,4,21,3,TỔNG TÀI SẢN (270 = 100 + 200),47.653.731,VRE,2023,total_assets,s27,
55226155000000.0,VRE_financial_statements_2024_consolidated,3,21,4,TỔNG CỘNG TÀI SẢN (270=100+200),55.226.155,VRE,2024,total_assets,s28,
1576529040527.0,KBC_financial_statements_2022_consolidated,10,19,3,18. Lợi nhuận sau thuế TNDN,1.576.529.040.527,KBC,2022,npat,s29,
34906513197012.0,KBC_financial_statements_2022_consolidated,7,24,3,TỔNG CỘNG TÀI SẢN,34.906.513.197.012,KBC,2022,total_assets,s30,
33434220275901.0,KBC_financial_statements_2023_consolidated,7,24,3,TỔNG CỘNG TÀI SẢN,33.434.220.275.901,KBC,2023,total_assets,s31,
44729924910530.0,KBC_financial_statements_2024_consolidated,2,23,3,TỔNG CỘNG TÀI SẢN,44.729.924.910.530,KBC,2024,total_assets,s32,
492349552089.0,VPI_financial_statements_2022_consolidated,9,19,3,18. Lợi nhuận sau thuế TNDN,492.349.552.089,VPI,2022,npat,s33,
11095990357248.0,VPI_financial_statements_2022_consolidated,6,24,3,TỔNG CỘNG TÀI SẢN,11.095.990.357.248,VPI,2022,total_assets,s34,
12630858055179.0,VPI_financial_statements_2023_consolidated,6,24,3,TỔNG CỘNG TÀI SẢN,12.630.858.055.179,VPI,2023,total_assets,s35,
11138519411664.0,VPI_financial_statements_2024_consolidated,7,23,3,TỔNG CỘNG TÀI SẢN,11.138.519.411.664,VPI,2024,total_assets,s36,
-58361976268.0,HPX_financial_statements_2022_consolidated,7,19,4,Lợi nhuận sau thuế thu nhập doanh nghiệp (60 = 50-51-52),(58.361.976.268),HPX,2022,npat,s37,
9467029609679.0,HPX_financial_statements_2022_consolidated,5,42,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),9.467.029.609.679,HPX,2022,total_assets,s38,
8296949220116.0,HPX_financial_statements_2023_consolidated,5,43,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),8.296.949.220.116,HPX,2023,total_assets,s39,
7701601506749.0,HPX_financial_statements_2024_consolidated,5,42,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),7.701.601.506.749,HPX,2024,total_assets,s40,
