value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
149679789979345.0,HPG_financial_statements_2021_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),149.679.789.979.345,HPG,2021,net_revenue,s1,150.603688850304
34520954931298.0,HPG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),34.520.954.931.298,HPG,2021,npat,s2,
141409274460632.0,HPG_financial_statements_2022_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),141.409.274.460.632,HPG,2022,net_revenue,s3,
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s4,
118953027893654.0,HPG_financial_statements_2023_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),118.953.027.893.654,HPG,2023,net_revenue,s5,
6800388315081.0,HPG_financial_statements_2023_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),6.800.388.315.081,HPG,2023,npat,s6,
48726522233736.0,HSG_financial_statements_2021_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),48.726.522.233.736,HSG,2021,net_revenue,s7,
4313494062259.0,HSG_financial_statements_2021_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),4.313.494.062.259,HSG,2021,npat,s8,
49710635951467.0,HSG_financial_statements_2022_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),49.710.635.951.467,HSG,2022,net_revenue,s9,
251320306484.0,HSG_financial_statements_2022_consolidated,5,19,3,Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),251.320.306.484,HSG,2022,npat,s10,
31650660956650.0,HSG_financial_statements_2023_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),31.650.660.956.650,HSG,2023,net_revenue,s11,
30062343902.0,HSG_financial_statements_2023_consolidated,5,19,3,Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),30.062.343.902,HSG,2023,npat,s12,
13564289846.0,MSR_financial_statements_2021_consolidated,8,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),13.564.289.846,MSR,2021,net_revenue,s13,
261123629.0,MSR_financial_statements_2021_consolidated,8,18,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52)(chuyển sang trang sau),261.123.629,MSR,2021,npat,s14,
15549547654.0,MSR_financial_statements_2022_consolidated,4,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),15.549.547.654,MSR,2022,net_revenue,s15,
105151058.0,MSR_financial_statements_2022_consolidated,4,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),105.151.058,MSR,2022,npat,s16,
14093253487.0,MSR_financial_statements_2023_consolidated,9,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),14.093.253.487,MSR,2023,net_revenue,s17,
-1529610701.0,MSR_financial_statements_2023_consolidated,9,19,3,(Lỗ)/lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),(1.529.610.701),MSR,2023,npat,s18,
28173402236226.0,NKG_financial_statements_2021_consolidated,6,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.173.402.236.226,NKG,2021,net_revenue,s19,
2225261058221.0,NKG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN,2.225.261.058.221,NKG,2021,npat,s20,
23071247285247.0,NKG_financial_statements_2022_consolidated,11,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.071.247.285.247,NKG,2022,net_revenue,s21,
-124684837727.0,NKG_financial_statements_2022_consolidated,11,19,3,(Lỗ)/lợi nhuận sau thuế TNDN,(124.684.837.727),NKG,2022,npat,s22,
18595974253087.0,NKG_financial_statements_2023_consolidated,10,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,18.595.974.253.087,NKG,2023,net_revenue,s23,
117408565158.0,NKG_financial_statements_2023_consolidated,10,19,3,Lợi nhuận/(lỗ) sau thuế TNDN,117.408.565.158,NKG,2023,npat,s24,
