value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
9175421701435.0,DIG_financial_statements_2021_consolidated,5,1,3,C. NỘ PHẢI TRẢ,9.175.421.701.435,DIG,2021,liabilities,s1,4.337900594821337
7671482939435.0,DIG_financial_statements_2021_consolidated,5,19,3,D. VỐN CHỦ SỞ HỮU,7.671.482.939.435,DIG,2021,equity,s2,
6953061220803.0,DIG_financial_statements_2022_consolidated,5,1,3,C. NỘ PHẢI TRẢ,6.953.061.220.803,DIG,2022,liabilities,s3,
7794735007082.0,DIG_financial_statements_2022_consolidated,5,19,3,D. VỐN CHỦ SỞ HỮU,7.794.735.007.082,DIG,2022,equity,s4,
8934049056553.0,DIG_financial_statements_2023_consolidated,6,1,3,C. NỘ PHẢI TRẢ,8.934.049.056.553,DIG,2023,liabilities,s5,
7893557882035.0,DIG_financial_statements_2023_consolidated,6,19,3,D. VỐN CHỦ SỞ HỮU,7.893.557.882.035,DIG,2023,equity,s6,
10498013036060.0,DIG_financial_statements_2024_consolidated,6,1,3,C. NỘ PHẢI TRẢ,10.498.013.036.060,DIG,2024,liabilities,s7,
8041310545116.0,DIG_financial_statements_2024_consolidated,6,19,3,D. VỐN CHỦ SỞ HỮU,8.041.310.545.116,DIG,2024,equity,s8,
96056007775.0,DIG_financial_statements_2021_consolidated,6,8,3,Trong đó: Chi phí lãi vay,96.056.007.775,DIG,2021,interest_expense,s9,
1281556948813.0,DIG_financial_statements_2021_consolidated,6,16,3,15. Tổng lợi nhuận kế toán trước thuế,1.281.556.948.813,DIG,2021,pbt,s10,
243164900279.0,DIG_financial_statements_2022_consolidated,6,8,3,Trong đó: Chi phí lãi vay,243.164.900.279,DIG,2022,interest_expense,s11,
198787024601.0,DIG_financial_statements_2022_consolidated,6,16,3,15. Tổng lợi nhuận kế toán trước thuế,198.787.024.601,DIG,2022,pbt,s12,
97694058059.0,DIG_financial_statements_2023_consolidated,7,8,3,Trong đó: Chi phí lãi vay,97.694.058.059,DIG,2023,interest_expense,s13,
165886101158.0,DIG_financial_statements_2023_consolidated,7,16,3,15. Tổng lợi nhuận kế toán trước thuế,165.886.101.158,DIG,2023,pbt,s14,
47361629699.0,DIG_financial_statements_2024_consolidated,7,8,3,Trong đó: Chi phí lãi vay,47.361.629.699,DIG,2024,interest_expense,s15,
158088411944.0,DIG_financial_statements_2024_consolidated,7,16,3,15. Tổng lợi nhuận kế toán trước thuế,158.088.411.944,DIG,2024,pbt,s16,
