ticker,year,value,doc_id,table_id,row_idx,col_idx,raw_value,label,source_scale,source_id,computed_answer
NLG,2020,5.258421052631578,NLG_financial_statements_2020_consolidated,12,2,3,"99,91",Công ty Cổ phần Nam Long VCD,1.0,s1,6.629122807017552
NLG,2020,4.5963157894736835,NLG_financial_statements_2020_consolidated,12,3,3,"87,33","Công ty Cổ phần Bất Động Sản Nguyên Sơn (""Nguyên Sơn"")",1.0,s2,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,4,3,100,Công ty Cổ phần Đầu tư Nam Phan,1.0,s3,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,5,3,100,Công ty TNHH Paragon Đại Phước,1.0,s4,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,6,3,100,Công ty TNHH Phát triển Căn hộ Nam Long,1.0,s5,
NLG,2020,5.262105263157895,NLG_financial_statements_2020_consolidated,12,7,3,"99,98",Công ty Cổ phần Nam Long - Hồng Phát,1.0,s6,
NLG,2020,2.631578947368421,NLG_financial_statements_2020_consolidated,12,8,3,"50,00",Công ty TNHH NLG – NNR – HR – Fuji (*),1.0,s7,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,9,3,100,Công ty TNHH NNH Kikyo Flora,1.0,s8,
NLG,2020,2.631578947368421,NLG_financial_statements_2020_consolidated,12,10,3,"50,00",Công ty TNHH NNH Kikyo Valora (*),1.0,s9,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,11,3,100,Công ty TNHH Đầu tư và Kinh doanh Bất động sản Nguyên Phúc,1.0,s10,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,12,3,100,Công ty TNHH Một Thành Viên Đầu tư Xây dựng Phát triển Nam Khang,1.0,s11,
NLG,2020,4.276315789473684,NLG_financial_statements_2020_consolidated,12,13,3,"81,25",Công ty Cổ phần Tư vấn Thiết kế và Xây dựng Nam Viên,1.0,s12,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,14,3,100,Công ty TNHH Kinh doanh Vật liệu Xây dựng Nam Khang,1.0,s13,
NLG,2020,4.0015789473684205,NLG_financial_statements_2020_consolidated,12,15,3,"76,03","Công ty Cổ phần 6D (""6D"")",1.0,s14,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,16,3,100,Công ty TNHH Một Thành Viên Sàn giao dịch Bất động sản Nam Long,1.0,s15,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,17,3,100,Công ty TNHH MTV Dịch vụ Nam Long,1.0,s16,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,18,3,100,Công ty TNHH Một Thành Viên Dịch vụ Vận tải Nam Long,1.0,s17,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,19,3,100,Công ty TNHH MTV Quản lý và Khai thác Bất Động Sản Nam Long,1.0,s18,
NLG,2020,5.263157894736842,NLG_financial_statements_2020_consolidated,12,20,3,100,"Công ty TNHH Quản lý Xây dựng và Đầu tư Nam Long (""Nam Long CMI"")",1.0,s19,
SCR,2020,8.333333333333332,SCR_financial_statements_2020_consolidated,12,2,5,"100,00","Công ty TNHH MTV Kinh doanh Dịch vụ Địa ốc Sài Gòn Thương Tín (""Dịch vụ Địa ốc Sài Gòn"")",1.0,s20,
SCR,2020,4.333333333333333,SCR_financial_statements_2020_consolidated,12,3,5,"52,00","Công ty Cổ phần Năng lượng Thương Tín (""Năng lượng"")",1.0,s21,
SCR,2020,8.333333333333332,SCR_financial_statements_2020_consolidated,12,4,5,"100,00","Công ty Cổ phần Đầu tư Phát triển Bất động sản Đông Sài Gòn (""Đông Sài Gòn"")",1.0,s22,
SCR,2020,8.325,SCR_financial_statements_2020_consolidated,12,5,5,"99,90","Công ty Cổ phần Thương Tín Tàu Cước (""Tàu Cước"")",1.0,s23,
SCR,2020,4.166666666666666,SCR_financial_statements_2020_consolidated,12,6,5,"50,00","Công ty TNHH Dịch vụ Quản lý Bất động sản Sài Gòn Thương Tín (""Dịch vụ Quản lý BĐS Sài Gòn"")",1.0,s24,
SCR,2020,7.514166666666666,SCR_financial_statements_2020_consolidated,12,7,5,"90,17","Công ty Cổ phần Mai Lan (""Mai Lan"")",1.0,s25,
SCR,2020,6.166666666666666,SCR_financial_statements_2020_consolidated,12,8,5,"74,00","Công ty TNHH Thương Tín – CJ Cầu Tre (""CJ Cầu Tre"")",1.0,s26,
SCR,2020,8.333333333333332,SCR_financial_statements_2020_consolidated,12,9,5,"100,00","Công ty TNHH MTV Đầu tư Phát triển Bất động sản Hùng Anh Năm (""Hùng Anh Năm"")",1.0,s27,
SCR,2020,7.930833333333333,SCR_financial_statements_2020_consolidated,12,10,5,"95,17","Công ty Cổ phần Thương Mại Nguyễn Kim Đà Nẵng (""Nguyễn Kim Đà Nẵng"")",1.0,s28,
SCR,2020,8.333333333333332,SCR_financial_statements_2020_consolidated,12,11,5,"100,00","Công ty TNHH MTV TTC Land Retail Management (""TTC Land Retail"")",1.0,s29,
SCR,2020,8.333333333333332,SCR_financial_statements_2020_consolidated,12,12,5,"100,00","Công ty TNHH MTV Đầu tư Bất động sản TTC Land Phú Quốc (""TTC Land Phú Quốc"")",1.0,s30,
SCR,2020,5.083333333333333,SCR_financial_statements_2020_consolidated,12,13,5,"61,00","Công ty Cổ phần Đầu tư Bất động sản TTC Hưng Điền (""Hưng Điền"")",1.0,s31,
