value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
6280148452585.0,HPX_financial_statements_2024_consolidated,5,2,3,A - (100=110+120+130+140+150),6.280.148.452.585,HPX,2024,current_assets,s1,61.65728226051007
3820593269928.0,HPX_financial_statements_2024_consolidated,6,2,4,Nợ ngắn hạn,3.820.593.269.928,HPX,2024,current_liabilities,s2,
36075390688153.0,KBC_financial_statements_2024_consolidated,1,1,3,A. TÀI SẢN NGÂN HẠN,36.075.390.688.153,KBC,2024,current_assets,s3,
7092665737443.0,KBC_financial_statements_2024_consolidated,3,2,3,I. Nợ ngắn hạn,7.092.665.737.443,KBC,2024,current_liabilities,s4,
207831078798684.0,NVL_financial_statements_2024_consolidated,8,1,3,A. TÀI SẢN NGẮN HẠN(100 = 110 + 120 + 130 + 140 + 150),207.831.078.798.684,NVL,2024,current_assets,s5,
107222351548398.0,NVL_financial_statements_2024_consolidated,10,2,3,I. Nợ ngắn hạn,107.222.351.548.398,NVL,2024,current_liabilities,s6,
6970315188477.0,SCR_financial_statements_2024_consolidated,4,1,3,A. TÀI SẢN NGĂN HẠN,6.970.315.188.477,SCR,2024,current_assets,s7,
3801079069785.0,SCR_financial_statements_2024_consolidated,6,2,3,I. Nợ ngắn hạn,3.801.079.069.785,SCR,2024,current_liabilities,s8,
396479911000000.0,VIC_financial_statements_2024_consolidated,4,1,3,A. TÀI SẢN NGÁN HẠN,396.479.911,VIC,2024,current_assets,s9,
505292040000000.0,VIC_financial_statements_2024_consolidated,6,2,3,I. Nợ ngắn hạn,505.292.040,VIC,2024,current_liabilities,s10,
5259400630531.0,VPI_financial_statements_2024_consolidated,6,1,3,A. TÀI SẢN NGĂN HẠN,5.259.400.630.531,VPI,2024,current_assets,s11,
2105572833456.0,VPI_financial_statements_2024_consolidated,8,2,3,I. Nợ ngắn hạn,2.105.572.833.456,VPI,2024,current_liabilities,s12,
12312424000000.0,VRE_financial_statements_2024_consolidated,2,1,4,TÀI SẢN NGẮN HẠN,12.312.424,VRE,2024,current_assets,s13,
5920740000000.0,VRE_financial_statements_2024_consolidated,4,2,4,Nợ ngắn hạn,5.920.740,VRE,2024,current_liabilities,s14,
2697132182543.0,HPX_financial_statements_2024_consolidated,5,13,3,IV. Hàng tồn kho,2.697.132.182.543,HPX,2024,inventory,s15,
13849673941868.0,KBC_financial_statements_2024_consolidated,1,15,3,IV. Hàng tồn kho,13.849.673.941.868,KBC,2024,inventory,s16,
146607440687432.0,NVL_financial_statements_2024_consolidated,8,13,3,IV. Hàng tồn kho,146.607.440.687.432,NVL,2024,inventory,s17,
3337206353146.0,SCR_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,3.337.206.353.146,SCR,2024,inventory,s18,
114090183000000.0,VIC_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,114.090.183,VIC,2024,inventory,s19,
2946725609428.0,VPI_financial_statements_2024_consolidated,6,13,3,IV. Hàng tồn kho,2.946.725.609.428,VPI,2024,inventory,s20,
295010000000.0,VRE_financial_statements_2024_consolidated,2,12,4,Hàng tồn kho,295.010,VRE,2024,inventory,s21,
7701601506749.0,HPX_financial_statements_2024_consolidated,5,42,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),7.701.601.506.749,HPX,2024,total_assets,s22,
44729924910530.0,KBC_financial_statements_2024_consolidated,2,23,3,TỔNG CỘNG TÀI SẢN,44.729.924.910.530,KBC,2024,total_assets,s23,
237777980657656.0,NVL_financial_statements_2024_consolidated,9,28,3,TỔNG CỘNG TÀI SẢN (270 = 100 + 200),237.777.980.657.656,NVL,2024,total_assets,s24,
11846890655310.0,SCR_financial_statements_2024_consolidated,5,29,3,TỔNG CỘNG TÀI SẢN,11.846.890.655.310,SCR,2024,total_assets,s25,
836603903000000.0,VIC_financial_statements_2024_consolidated,5,31,3,TỔNG CỘNG TÀI SẢN,836.603.903,VIC,2024,total_assets,s26,
11138519411664.0,VPI_financial_statements_2024_consolidated,7,23,3,TỔNG CỘNG TÀI SẢN,11.138.519.411.664,VPI,2024,total_assets,s27,
55226155000000.0,VRE_financial_statements_2024_consolidated,3,21,4,TỔNG CỘNG TÀI SẢN (270=100+200),55.226.155,VRE,2024,total_assets,s28,
