value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
37553650065098.0,VNM_financial_statements_2024_consolidated,6,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),37.553.650.065.098,VNM,2024,current_assets,s1,4.638571790776056
18459546837640.0,VNM_financial_statements_2024_consolidated,8,3,3,Nợ ngắn hạn,18.459.546.837.640,VNM,2024,current_liabilities,s2,
53569663000000.0,MSN_financial_statements_2024_consolidated,2,1,3,TÀI SẢN NGĂN HẠN,53.569.663,MSN,2024,current_assets,s3,
58712175000000.0,MSN_financial_statements_2024_consolidated,4,2,3,Nợ ngắn hạn,58.712.175,MSN,2024,current_liabilities,s4,
7838139952903.0,DBC_financial_statements_2024_consolidated,6,1,3,A. TÀI SẢN NGĂN HẠN,7.838.139.952.903,DBC,2024,current_assets,s5,
6420694102809.0,DBC_financial_statements_2024_consolidated,7,2,3,I. Nợ ngắn hạn,6.420.694.102.809,DBC,2024,current_liabilities,s6,
13566530226970.0,ASM_financial_statements_2024_consolidated,10,1,3,A. TÀI SẢN NGẮN HẠN,13.566.530.226.970,ASM,2024,current_assets,s7,
7830527770434.0,ASM_financial_statements_2024_consolidated,12,2,3,I. Nợ ngắn hạn,7.830.527.770.434,ASM,2024,current_liabilities,s8,
6176307171954.0,MPC_financial_statements_2024_consolidated,3,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),6.176.307.171.954,MPC,2024,current_assets,s9,
4260372921032.0,MPC_financial_statements_2024_consolidated,5,3,3,Nợ ngắn hạn,4.260.372.921.032,MPC,2024,current_liabilities,s10,
676236857416.0,OGC_financial_statements_2024_consolidated,5,1,4,TÀI SẢN NGẮN HẠN(100=100+120+130+140+150),676.236.857.416,OGC,2024,current_assets,s11,
723732909020.0,OGC_financial_statements_2024_consolidated,6,2,4,Nợ ngắn hạn,723.732.909.020,OGC,2024,current_liabilities,s12,
55049061537061.0,VNM_financial_statements_2024_consolidated,7,27,3,TỔNG TÀI SẢN (270 = 100 + 200),55.049.061.537.061,VNM,2024,total_assets,s13,
18874658707398.0,VNM_financial_statements_2024_consolidated,8,2,3,NỘ PHẢI TRẢ (300 = 310 + 330),18.874.658.707.398,VNM,2024,liabilities,s14,
147584718000000.0,MSN_financial_statements_2024_consolidated,3,28,3,TỔNG TÀI SẢN,147.584.718,MSN,2024,total_assets,s15,
106832338000000.0,MSN_financial_statements_2024_consolidated,4,1,3,NỘ PHẢI TRẢ,106.832.338,MSN,2024,liabilities,s16,
