value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
612538718206.0,AAA_financial_statements_2020_consolidated,10,17,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,612.538.718.206,AAA,2020,cfo,s1,29.982484857523666
443620282772.0,AAA_financial_statements_2021_consolidated,10,17,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,443.620.282.772,AAA,2021,cfo,s2,
97095210426.0,AAA_financial_statements_2022_consolidated,10,16,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,97.095.210.426,AAA,2022,cfo,s3,
1780630001870.0,DCM_financial_statements_2020_consolidated,8,19,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1.780.630.001.870,DCM,2020,cfo,s4,
2568827826644.0,DCM_financial_statements_2021_consolidated,5,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,2.568.827.826.644,DCM,2021,cfo,s5,
5731609693298.0,DCM_financial_statements_2022_consolidated,7,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,5.731.609.693.298,DCM,2022,cfo,s6,
787273413997.0,DPM_financial_statements_2020_consolidated,8,17,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,787.273.413.997,DPM,2020,cfo,s7,
2516071571657.0,DPM_financial_statements_2021_consolidated,9,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,2.516.071.571.657,DPM,2021,cfo,s8,
4961263601087.0,DPM_financial_statements_2022_consolidated,10,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,4.961.263.601.087,DPM,2022,cfo,s9,
-852102006740.0,GVR_financial_statements_2020_consolidated,11,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,(852.102.006.740),GVR,2020,cfo,s10,
3921071527811.0,GVR_financial_statements_2021_consolidated,10,19,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,3.921.071.527.811,GVR,2021,cfo,s11,
