value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
8014756586048.0,HPG_financial_statements_2017_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.014.756.586.048,HPG,2017,npat,s1,22.158410353724676
6058322352370.0,HPG_financial_statements_2017_consolidated,8,17,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,6.058.322.352.370,HPG,2017,cfo,s2,
8600550706227.0,HPG_financial_statements_2018_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.600.550.706.227,HPG,2018,npat,s3,
7642344150731.0,HPG_financial_statements_2018_consolidated,8,19,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,7.642.344.150.731,HPG,2018,cfo,s4,
7578248236229.0,HPG_financial_statements_2019_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),7.578.248.236.229,HPG,2019,npat,s5,
7715168694116.0,HPG_financial_statements_2019_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,7.715.168.694.116,HPG,2019,cfo,s6,
13506164056907.0,HPG_financial_statements_2020_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),13.506.164.056.907,HPG,2020,npat,s7,
11587249912974.0,HPG_financial_statements_2020_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,11.587.249.912.974,HPG,2020,cfo,s8,
34520954931298.0,HPG_financial_statements_2021_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),34.520.954.931.298,HPG,2021,npat,s9,
26720913303108.0,HPG_financial_statements_2021_consolidated,8,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,26.720.913.303.108,HPG,2021,cfo,s10,
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s11,
12277636676507.0,HPG_financial_statements_2022_consolidated,8,20,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,12.277.636.676.507,HPG,2022,cfo,s12,
6800388315081.0,HPG_financial_statements_2023_consolidated,5,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),6.800.388.315.081,HPG,2023,npat,s13,
8643030777026.0,HPG_financial_statements_2023_consolidated,7,18,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,8.643.030.777.026,HPG,2023,cfo,s14,
11748873281675.0,HPG_financial_statements_2017_consolidated,3,14,3,Hàng tồn kho,11.748.873.281.675,HPG,2017,inventory,s15,
53022184778251.0,HPG_financial_statements_2017_consolidated,4,26,3,TỔNG TÀI SẢN (270 = 100 + 200),53.022.184.778.251,HPG,2017,total_assets,s16,
14115139048908.0,HPG_financial_statements_2018_consolidated,3,15,3,Hàng tồn kho,14.115.139.048.908,HPG,2018,inventory,s17,
78223007670925.0,HPG_financial_statements_2018_consolidated,4,24,3,TỔNG TÀI SẢN (\( 270 = 100 + 200 \)),78.223.007.670.925,HPG,2018,total_assets,s18,
19411922748095.0,HPG_financial_statements_2019_consolidated,2,15,3,Hàng tồn kho,19.411.922.748.095,HPG,2019,inventory,s19,
101776030099900.0,HPG_financial_statements_2019_consolidated,3,26,3,TỔNG TÀI SẢN (270 = 100 + 200),101.776.030.099.900,HPG,2019,total_assets,s20,
26286822229202.0,HPG_financial_statements_2020_consolidated,2,15,3,Hàng tồn kho,26.286.822.229.202,HPG,2020,inventory,s21,
131511434388837.0,HPG_financial_statements_2020_consolidated,3,26,3,TỔNG TÀI SẢN (270 = 100 + 200),131.511.434.388.837,HPG,2020,total_assets,s22,
42134493932210.0,HPG_financial_statements_2021_consolidated,2,16,3,Hàng tồn kho,42.134.493.932.210,HPG,2021,inventory,s23,
178236422358249.0,HPG_financial_statements_2021_consolidated,3,26,3,TỔNG TÀI SẢN (270 = 100 + 200),178.236.422.358.249,HPG,2021,total_assets,s24,
34491111096123.0,HPG_financial_statements_2022_consolidated,2,15,3,Hàng tồn kho,34.491.111.096.123,HPG,2022,inventory,s25,
170335521637132.0,HPG_financial_statements_2022_consolidated,3,25,3,TỔNG TÀI SẢN (270 = 100 + 200),170.335.521.637.132,HPG,2022,total_assets,s26,
34504487406261.0,HPG_financial_statements_2023_consolidated,1,15,3,Hàng tồn kho,34.504.487.406.261,HPG,2023,inventory,s27,
187782586563801.0,HPG_financial_statements_2023_consolidated,2,26,3,TỔNG TÀI SẢN (270 = 100 + 200),187.782.586.563.801,HPG,2023,total_assets,s28,
