value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
2980336550168.0,HPX_financial_statements_2023_consolidated,5,14,3,IV. Hàng tồn kho,2.980.336.550.168,HPX,2023,inventory,s1,1.0
8296949220116.0,HPX_financial_statements_2023_consolidated,5,43,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),8.296.949.220.116,HPX,2023,total_assets,s2,
2697132182543.0,HPX_financial_statements_2024_consolidated,5,13,3,IV. Hàng tồn kho,2.697.132.182.543,HPX,2024,inventory,s3,
7701601506749.0,HPX_financial_statements_2024_consolidated,5,42,3,TỔNG CỘNG TÀI SẢN (270 = 100+200),7.701.601.506.749,HPX,2024,total_assets,s4,
12218764105774.0,KBC_financial_statements_2023_consolidated,6,15,3,IV. Hàng tồn kho,12.218.764.105.774,KBC,2023,inventory,s5,
33434220275901.0,KBC_financial_statements_2023_consolidated,7,24,3,TỔNG CỘNG TÀI SẢN,33.434.220.275.901,KBC,2023,total_assets,s6,
13849673941868.0,KBC_financial_statements_2024_consolidated,1,15,3,IV. Hàng tồn kho,13.849.673.941.868,KBC,2024,inventory,s7,
44729924910530.0,KBC_financial_statements_2024_consolidated,2,23,3,TỔNG CỘNG TÀI SẢN,44.729.924.910.530,KBC,2024,total_assets,s8,
138935271807965.0,NVL_financial_statements_2023_consolidated,6,14,3,Hàng tồn kho,138.935.271.807.965,NVL,2023,inventory,s9,
241486379543125.0,NVL_financial_statements_2023_consolidated,7,28,3,TỔNG TÀI SẢN,241.486.379.543.125,NVL,2023,total_assets,s10,
146607440687432.0,NVL_financial_statements_2024_consolidated,8,13,3,IV. Hàng tồn kho,146.607.440.687.432,NVL,2024,inventory,s11,
237777980657656.0,NVL_financial_statements_2024_consolidated,9,28,3,TỔNG CỘNG TÀI SẢN (270 = 100 + 200),237.777.980.657.656,NVL,2024,total_assets,s12,
92623746000000.0,VIC_financial_statements_2023_consolidated,6,14,3,IV. Hàng tồn kho,92.623.746,VIC,2023,inventory,s13,
667655767000000.0,VIC_financial_statements_2023_consolidated,7,31,3,TỔNG CỘNG TÀI SẢN,667.655.767,VIC,2023,total_assets,s14,
114090183000000.0,VIC_financial_statements_2024_consolidated,4,14,3,IV. Hàng tồn kho,114.090.183,VIC,2024,inventory,s15,
836603903000000.0,VIC_financial_statements_2024_consolidated,5,31,3,TỔNG CỘNG TÀI SẢN,836.603.903,VIC,2024,total_assets,s16,
3696784746577.0,VPI_financial_statements_2023_consolidated,5,13,3,IV. Hàng tồn kho,3.696.784.746.577,VPI,2023,inventory,s17,
12630858055179.0,VPI_financial_statements_2023_consolidated,6,24,3,TỔNG CỘNG TÀI SẢN,12.630.858.055.179,VPI,2023,total_assets,s18,
2946725609428.0,VPI_financial_statements_2024_consolidated,6,13,3,IV. Hàng tồn kho,2.946.725.609.428,VPI,2024,inventory,s19,
11138519411664.0,VPI_financial_statements_2024_consolidated,7,23,3,TỔNG CỘNG TÀI SẢN,11.138.519.411.664,VPI,2024,total_assets,s20,
639957000000.0,VRE_financial_statements_2023_consolidated,3,13,3,Hàng tồn kho,639.957,VRE,2023,inventory,s21,
47653731000000.0,VRE_financial_statements_2023_consolidated,4,21,3,TỔNG TÀI SẢN (270 = 100 + 200),47.653.731,VRE,2023,total_assets,s22,
295010000000.0,VRE_financial_statements_2024_consolidated,2,12,4,Hàng tồn kho,295.010,VRE,2024,inventory,s23,
55226155000000.0,VRE_financial_statements_2024_consolidated,3,21,4,TỔNG CỘNG TÀI SẢN (270=100+200),55.226.155,VRE,2024,total_assets,s24,
1680274226042.0,HPX_financial_statements_2023_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01-02),1.680.274.226.042,HPX,2023,net_revenue,s25,
288054267735.0,HPX_financial_statements_2023_consolidated,7,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10-11),288.054.267.735,HPX,2023,gross_profit,s26,
1615671932877.0,HPX_financial_statements_2024_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01-02),1.615.671.932.877,HPX,2024,net_revenue,s27,
518552784439.0,HPX_financial_statements_2024_consolidated,7,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10-11),518.552.784.439,HPX,2024,gross_profit,s28,
5618475347527.0,KBC_financial_statements_2023_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,5.618.475.347.527,KBC,2023,net_revenue,s29,
3695394291444.0,KBC_financial_statements_2023_consolidated,10,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,3.695.394.291.444,KBC,2023,gross_profit,s30,
2775773466955.0,KBC_financial_statements_2024_consolidated,5,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,2.775.773.466.955,KBC,2024,net_revenue,s31,
1283466133926.0,KBC_financial_statements_2024_consolidated,5,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.283.466.133.926,KBC,2024,gross_profit,s32,
4756902213820.0,NVL_financial_statements_2023_consolidated,9,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,4.756.902.213.820,NVL,2023,net_revenue,s33,
1322207649307.0,NVL_financial_statements_2023_consolidated,9,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.322.207.649.307,NVL,2023,gross_profit,s34,
9073375473961.0,NVL_financial_statements_2024_consolidated,12,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ(10 = 01 - 02),9.073.375.473.961,NVL,2024,net_revenue,s35,
83574055810.0,NVL_financial_statements_2024_consolidated,12,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ(20 = 10 -11),83.574.055.810,NVL,2024,gross_profit,s36,
161427568000000.0,VIC_financial_statements_2023_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,161.427.568,VIC,2023,net_revenue,s37,
23508476000000.0,VIC_financial_statements_2023_consolidated,10,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,23.508.476,VIC,2023,gross_profit,s38,
189068040000000.0,VIC_financial_statements_2024_consolidated,8,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,189.068.040,VIC,2024,net_revenue,s39,
27300818000000.0,VIC_financial_statements_2024_consolidated,8,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,27.300.818,VIC,2024,gross_profit,s40,
1864841561755.0,VPI_financial_statements_2023_consolidated,9,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.864.841.561.755,VPI,2023,net_revenue,s41,
1299324116922.0,VPI_financial_statements_2023_consolidated,9,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.299.324.116.922,VPI,2023,gross_profit,s42,
1897330935760.0,VPI_financial_statements_2024_consolidated,10,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,1.897.330.935.760,VPI,2024,net_revenue,s43,
319768369734.0,VPI_financial_statements_2024_consolidated,10,5,3,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,319.768.369.734,VPI,2024,gross_profit,s44,
9791335000000.0,VRE_financial_statements_2023_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),9.791.335,VRE,2023,net_revenue,s45,
5345885000000.0,VRE_financial_statements_2023_consolidated,7,5,3,Lợi nhuận gộp (20 = 10 - 11),5.345.885,VRE,2023,gross_profit,s46,
8939117000000.0,VRE_financial_statements_2024_consolidated,6,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),8.939.117,VRE,2024,net_revenue,s47,
4755392000000.0,VRE_financial_statements_2024_consolidated,6,4,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),4.755.392,VRE,2024,gross_profit,s48,
