value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
123027063879559.0,BSR_financial_statements_2024_consolidated,7,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),123.027.063.879.559,BSR,2024,net_revenue,s1,4.799093334590817
141582149107302.0,BSR_financial_statements_2025_consolidated,6,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),141.582.149.107.302,BSR,2025,net_revenue,s2,
284017424539160.0,PLX_financial_statements_2024_consolidated,8,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),284.017.424.539.160,PLX,2024,net_revenue,s3,
309874515169939.0,PLX_financial_statements_2025_consolidated,8,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),309.874.515.169.939,PLX,2025,net_revenue,s4,
11732148061983.0,PVT_financial_statements_2024_consolidated,8,2,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),11.732.148.061.983,PVT,2024,net_revenue,s5,
16012813858007.0,PVT_financial_statements_2025_consolidated,7,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01),16.012.813.858.007,PVT,2025,net_revenue,s6,
103564126562888.0,GAS_financial_statements_2024_consolidated,11,4,3,Doanh thu thuần về bán hàng vàcung cấp dịch vụ (10 = 01 - 02),103.564.126.562.888,GAS,2024,net_revenue,s7,
135129055328395.0,GAS_financial_statements_2025_consolidated,6,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),135.129.055.328.395,GAS,2025,net_revenue,s8,
6113918575896.0,BSR_financial_statements_2025_consolidated,6,4,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),6.113.918.575.896,BSR,2025,gross_profit,s9,
18112740911288.0,PLX_financial_statements_2025_consolidated,8,5,3,Lợi nhuận gộp (20 = 10 - 11),18.112.740.911.288,PLX,2025,gross_profit,s10,
2347394631325.0,PVT_financial_statements_2025_consolidated,7,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),2.347.394.631.325,PVT,2025,gross_profit,s11,
17050553359665.0,GAS_financial_statements_2025_consolidated,6,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),17.050.553.359.665,GAS,2025,gross_profit,s12,
273642324293.0,BSR_financial_statements_2025_consolidated,6,7,4,- Trong đó: Chi phí lãi vay,273.642.324.293,BSR,2025,interest_expense,s13,
6004702036280.0,BSR_financial_statements_2025_consolidated,6,14,4,Tổng lợi nhuận kế toán trước thuế (50=30+40),6.004.702.036.280,BSR,2025,pbt,s14,
798238675117.0,PLX_financial_statements_2025_consolidated,8,8,3,Trong đó: Chi phí lãi vay,798.238.675.117,PLX,2025,interest_expense,s15,
3643463586094.0,PLX_financial_statements_2025_consolidated,8,16,3,Lợi nhuận kế toán trước thuế (50 = 30 + 40),3.643.463.586.094,PLX,2025,pbt,s16,
435263188386.0,PVT_financial_statements_2025_consolidated,7,8,4,- Trong đó: Chi phí lãi vay,435.263.188.386,PVT,2025,interest_expense,s17,
1653605477790.0,PVT_financial_statements_2025_consolidated,7,16,4,Tổng lợi nhuận kế toán trước thuế (50=30+40),1.653.605.477.790,PVT,2025,pbt,s18,
216056324707.0,GAS_financial_statements_2025_consolidated,6,8,4,- Trong đó: Chi phí lãi vay,216.056.324.707,GAS,2025,interest_expense,s19,
14359435183859.0,GAS_financial_statements_2025_consolidated,6,16,4,Tổng lợi nhuận kế toán trước thuế (50=30+40),14.359.435.183.859,GAS,2025,pbt,s20,
