value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
80514710854456.0,HPG_financial_statements_2022_consolidated,2,2,3,Tài sản ngắn hạn(100 = 110 + 120 + 130 + 140 + 150),80.514.710.854.456,HPG,2022,current_assets,s1,0.590899365626417
34491111096123.0,HPG_financial_statements_2022_consolidated,2,15,3,Hàng tồn kho,34.491.111.096.123,HPG,2022,inventory,s2,
62385392809685.0,HPG_financial_statements_2022_consolidated,4,3,3,Nợ ngắn hạn,62.385.392.809.685,HPG,2022,current_liabilities,s3,
9834993231398.0,HSG_financial_statements_2022_consolidated,2,2,3,Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),9.834.993.231.398,HSG,2022,current_assets,s4,
7395309339966.0,HSG_financial_statements_2022_consolidated,2,13,3,Hàng tồn kho,7.395.309.339.966,HSG,2022,inventory,s5,
6009187395647.0,HSG_financial_statements_2022_consolidated,4,3,3,Nợ ngắn hạn,6.009.187.395.647,HSG,2022,current_liabilities,s6,
12228222738.0,MSR_financial_statements_2022_consolidated,1,2,3,Tài sản ngắn hạn(\( 100 = 110 + 120 + 130 + 140 + 150 \)),12.228.222.738,MSR,2022,current_assets,s7,
6858167780.0,MSR_financial_statements_2022_consolidated,1,13,3,Hàng tồn kho,6.858.167.780,MSR,2022,inventory,s8,
17154059090.0,MSR_financial_statements_2022_consolidated,3,3,3,Nợ ngắn hạn,17.154.059.090,MSR,2022,current_liabilities,s9,
10414909064976.0,NKG_financial_statements_2022_consolidated,8,2,3,TÀI SẢN NGÁN HẠN,10.414.909.064.976,NKG,2022,current_assets,s10,
7000417214505.0,NKG_financial_statements_2022_consolidated,8,14,3,Hàng tồn kho,7.000.417.214.505,NKG,2022,inventory,s11,
8108870806964.0,NKG_financial_statements_2022_consolidated,10,3,3,Nợ ngắn hạn,8.108.870.806.964,NKG,2022,current_liabilities,s12,
141409274460632.0,HPG_financial_statements_2022_consolidated,6,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),141.409.274.460.632,HPG,2022,net_revenue,s13,
8444429054516.0,HPG_financial_statements_2022_consolidated,6,19,3,Lợi nhuận sau thuế TNDN (mang sang trang sau) (60 = 50 - 51 - 52),8.444.429.054.516,HPG,2022,npat,s14,
49710635951467.0,HSG_financial_statements_2022_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),49.710.635.951.467,HSG,2022,net_revenue,s15,
251320306484.0,HSG_financial_statements_2022_consolidated,5,19,3,Lợi nhuận thuần sau thuế TNDN (60 = 50 - 51 - 52) (mang sang trang sau),251.320.306.484,HSG,2022,npat,s16,
15549547654.0,MSR_financial_statements_2022_consolidated,4,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),15.549.547.654,MSR,2022,net_revenue,s17,
105151058.0,MSR_financial_statements_2022_consolidated,4,19,3,Lợi nhuận sau thuế TNDN (60 = 50 - 51 - 52) (chuyển sang trang sau),105.151.058,MSR,2022,npat,s18,
23071247285247.0,NKG_financial_statements_2022_consolidated,11,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,23.071.247.285.247,NKG,2022,net_revenue,s19,
-124684837727.0,NKG_financial_statements_2022_consolidated,11,19,3,(Lỗ)/lợi nhuận sau thuế TNDN,(124.684.837.727),NKG,2022,npat,s20,
