value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
108571380446353.0,HPG_financial_statements_2021_consolidated,6,4,3,Giá vốn hàng bán và dịch vụ cung cấp,108.571.380.446.353,HPG,2021,cogs,s1,-3.295695524907924
42134493932210.0,HPG_financial_statements_2021_consolidated,2,16,3,Hàng tồn kho,42.134.493.932.210,HPG,2021,inventory,s2,
124645848221080.0,HPG_financial_statements_2022_consolidated,6,4,3,Giá vốn hàng bán và dịch vụ cung cấp,124.645.848.221.080,HPG,2022,cogs,s3,
34491111096123.0,HPG_financial_statements_2022_consolidated,2,15,3,Hàng tồn kho,34.491.111.096.123,HPG,2022,inventory,s4,
106015187198082.0,HPG_financial_statements_2023_consolidated,5,4,3,Giá vốn hàng bán và dịch vụ cung cấp,106.015.187.198.082,HPG,2023,cogs,s5,
34504487406261.0,HPG_financial_statements_2023_consolidated,1,15,3,Hàng tồn kho,34.504.487.406.261,HPG,2023,inventory,s6,
120357563003703.0,HPG_financial_statements_2024_consolidated,7,4,3,Giá vốn hàng bán và dịch vụ cung cấp,120.357.563.003.703,HPG,2024,cogs,s7,
46091222189472.0,HPG_financial_statements_2024_consolidated,3,15,3,Hàng tồn kho,46.091.222.189.472,HPG,2024,inventory,s8,
39853124052753.0,HSG_financial_statements_2021_consolidated,5,5,3,Giá vốn hàng bán và dịch vụ cung cấp,39.853.124.052.753,HSG,2021,cogs,s9,
12349095948022.0,HSG_financial_statements_2021_consolidated,2,13,3,Hàng tồn kho,12.349.095.948.022,HSG,2021,inventory,s10,
44771944789711.0,HSG_financial_statements_2022_consolidated,5,5,3,Giá vốn hàng bán và dịch vụ cung cấp,44.771.944.789.711,HSG,2022,cogs,s11,
7395309339966.0,HSG_financial_statements_2022_consolidated,2,13,3,Hàng tồn kho,7.395.309.339.966,HSG,2022,inventory,s12,
28590018867006.0,HSG_financial_statements_2023_consolidated,5,5,3,Giá vốn hàng bán và dịch vụ cung cấp,28.590.018.867.006,HSG,2023,cogs,s13,
7628606120691.0,HSG_financial_statements_2023_consolidated,2,13,3,Hàng tồn kho,7.628.606.120.691,HSG,2023,inventory,s14,
35008227341981.0,HSG_financial_statements_2024_consolidated,4,5,3,Giá vốn hàng bán và cung cấp dịch vụ,(35.008.227.341.981),HSG,2024,cogs,s15,
9712417100426.0,HSG_financial_statements_2024_consolidated,2,13,3,Hàng tồn kho,9.712.417.100.426,HSG,2024,inventory,s16,
11293885339.0,MSR_financial_statements_2021_consolidated,8,4,3,Giá vốn hàng bán,11.293.885.339,MSR,2021,cogs,s17,
5930372391.0,MSR_financial_statements_2021_consolidated,5,13,3,Hàng tồn kho,5.930.372.391,MSR,2021,inventory,s18,
13172693544.0,MSR_financial_statements_2022_consolidated,4,4,3,Giá vốn hàng bán,13.172.693.544,MSR,2022,cogs,s19,
