value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
106015187198082.0,HPG_financial_statements_2023_consolidated,5,4,3,Giá vốn hàng bán và dịch vụ cung cấp,106.015.187.198.082,HPG,2023,cogs,s1,12.251967098733356
34504487406261.0,HPG_financial_statements_2023_consolidated,1,15,3,Hàng tồn kho,34.504.487.406.261,HPG,2023,inventory,s2,
120357563003703.0,HPG_financial_statements_2024_consolidated,7,4,3,Giá vốn hàng bán và dịch vụ cung cấp,120.357.563.003.703,HPG,2024,cogs,s3,
46091222189472.0,HPG_financial_statements_2024_consolidated,3,15,3,Hàng tồn kho,46.091.222.189.472,HPG,2024,inventory,s4,
131618306435300.0,HPG_financial_statements_2025_consolidated,8,4,4,Giá vốn hàng bán,131.618.306.435.300,HPG,2025,cogs,s5,
52828227344442.0,HPG_financial_statements_2025_consolidated,5,14,4,Hàng tồn kho,52.828.227.344.442,HPG,2025,inventory,s6,
28590018867006.0,HSG_financial_statements_2023_consolidated,5,5,3,Giá vốn hàng bán và dịch vụ cung cấp,28.590.018.867.006,HSG,2023,cogs,s7,
7628606120691.0,HSG_financial_statements_2023_consolidated,2,13,3,Hàng tồn kho,7.628.606.120.691,HSG,2023,inventory,s8,
35008227341981.0,HSG_financial_statements_2024_consolidated,4,5,3,Giá vốn hàng bán và cung cấp dịch vụ,(35.008.227.341.981),HSG,2024,cogs,s9,
9712417100426.0,HSG_financial_statements_2024_consolidated,2,13,3,Hàng tồn kho,9.712.417.100.426,HSG,2024,inventory,s10,
32017774229562.0,HSG_financial_statements_2025_consolidated,4,5,3,Giá vốn hàng bán và dịch vụ cung cấp,(32.017.774.229.562),HSG,2025,cogs,s11,
8203702938983.0,HSG_financial_statements_2025_consolidated,2,13,3,Hàng tồn kho,8.203.702.938.983,HSG,2025,inventory,s12,
13308967243.0,MSR_financial_statements_2023_consolidated,9,4,3,Giá vốn hàng bán,13.308.967.243,MSR,2023,cogs,s13,
5997555598.0,MSR_financial_statements_2023_consolidated,6,13,3,Hàng tồn kho,5.997.555.598,MSR,2023,inventory,s14,
13443622106.0,MSR_financial_statements_2024_consolidated,9,4,3,Giá vốn hàng bán,13.443.622.106,MSR,2024,cogs,s15,
2967555729.0,MSR_financial_statements_2024_consolidated,6,12,3,Hàng tồn kho,2.967.555.729,MSR,2024,inventory,s16,
6067393926.0,MSR_financial_statements_2025_consolidated,5,4,3,Giá vốn hàng bán,6.067.393.926,MSR,2025,cogs,s17,
2875400142.0,MSR_financial_statements_2025_consolidated,2,14,3,Hàng tồn kho,2.875.400.142,MSR,2025,inventory,s18,
17483711237040.0,NKG_financial_statements_2023_consolidated,10,5,3,Giá vốn hàng bán và dịch vụ cung cấp,(17.483.711.237.040),NKG,2023,cogs,s19,
5718699385156.0,NKG_financial_statements_2023_consolidated,7,14,3,Hàng tồn kho,5.718.699.385.156,NKG,2023,inventory,s20,
18777248235147.0,NKG_financial_statements_2024_consolidated,5,5,3,Giá vốn hàng bán và dịch vụ cung cấp,(18.777.248.235.147),NKG,2024,cogs,s21,
6690482934519.0,NKG_financial_statements_2024_consolidated,2,14,3,Hàng tồn kho,6.690.482.934.519,NKG,2024,inventory,s22,
14022971429536.0,NKG_financial_statements_2025_consolidated,9,5,3,Giá vốn hàng bán và dịch vụ cung cấp,(14.022.971.429.536),NKG,2025,cogs,s23,
5303103397208.0,NKG_financial_statements_2025_consolidated,6,14,3,Hàng tồn kho,5.303.103.397.208,NKG,2025,inventory,s24,
138855112131387.0,HPG_financial_statements_2024_consolidated,7,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),138.855.112.131.387,HPG,2024,net_revenue,s25,
18497549127684.0,HPG_financial_statements_2024_consolidated,7,5,3,Lợi nhuận gộp (20 = 10 - 11),18.497.549.127.684,HPG,2024,gross_profit,s26,
156116094618482.0,HPG_financial_statements_2025_consolidated,8,3,4,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),156.116.094.618.482,HPG,2025,net_revenue,s27,
24497788183182.0,HPG_financial_statements_2025_consolidated,8,5,4,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20=10-11),24.497.788.183.182,HPG,2025,gross_profit,s28,
39271893738448.0,HSG_financial_statements_2024_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,39.271.893.738.448,HSG,2024,net_revenue,s29,
4263666396467.0,HSG_financial_statements_2024_consolidated,4,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,4.263.666.396.467,HSG,2024,gross_profit,s30,
36537815078167.0,HSG_financial_statements_2025_consolidated,4,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,36.537.815.078.167,HSG,2025,net_revenue,s31,
4520040848605.0,HSG_financial_statements_2025_consolidated,4,6,3,Lợi nhuận góp về bán hàng và cung cấp dịch vụ,4.520.040.848.605,HSG,2025,gross_profit,s32,
14336328727.0,MSR_financial_statements_2024_consolidated,9,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),14.336.328.727,MSR,2024,net_revenue,s33,
892706621.0,MSR_financial_statements_2024_consolidated,9,5,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),892.706.621,MSR,2024,gross_profit,s34,
7442723808.0,MSR_financial_statements_2025_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),7.442.723.808,MSR,2025,net_revenue,s35,
1375329882.0,MSR_financial_statements_2025_consolidated,5,5,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ (20 = 10 - 11),1.375.329.882,MSR,2025,gross_profit,s36,
20609022190077.0,NKG_financial_statements_2024_consolidated,5,4,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ,20.609.022.190.077,NKG,2024,net_revenue,s37,
1831773954930.0,NKG_financial_statements_2024_consolidated,5,6,3,Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,1.831.773.954.930,NKG,2024,gross_profit,s38,
14808145017155.0,NKG_financial_statements_2025_consolidated,9,4,3,Doanh thu thuần về bán hàng vàcung cấp dịch vụ,14.808.145.017.155,NKG,2025,net_revenue,s39,
785173587619.0,NKG_financial_statements_2025_consolidated,9,6,3,Lợi nhuận gộp về bán hàng và cung cấpdịch vụ,785.173.587.619,NKG,2025,gross_profit,s40,
