value,doc_id,table_id,row_idx,col_idx,label,raw,ticker,year,raw_column,source_id,computed_answer
8144670437472.0,BSR_financial_statements_2017_consolidated,4,11,3,10. Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)+24-(25+26)),8.144.670.437.472,BSR,2017,operating_profit,s1,2.545047237875866
4614347487120.0,PLX_financial_statements_2017_consolidated,5,12,3,Lợi nhuận thuần từ hoạt động kinh doanh{30 = 20 + (21 - 22) + 24 - (25 + 26)},4.614.347.487.120,PLX,2017,operating_profit,s2,
657560414254.0,PVT_financial_statements_2017_consolidated,6,12,3,11. Lợi nhuận thuần từ hoạt động kinh doanh (30=20+(21-22)+24-(25+26)),657.560.414.254,PVT,2017,operating_profit,s3,
9102453132105.0,BSR_financial_statements_2017_consolidated,5,19,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh,9.102.453.132.105,BSR,2017,cfo,s4,
1776956026906.0,PLX_financial_statements_2017_consolidated,7,19,3,Lưu chuyển tiền thuần từ hoạt động kinh doanh,1.776.956.026.906,PLX,2017,cfo,s5,
745133369782.0,PVT_financial_statements_2017_consolidated,7,19,2,Lưu chuyển tiền thuần từ hoạt động kinh doanh,745.133.369.782,PVT,2017,cfo,s6,
81332531189780.0,BSR_financial_statements_2017_consolidated,4,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),81.332.531.189.780,BSR,2017,net_revenue,s7,
7672518844206.0,BSR_financial_statements_2017_consolidated,4,18,3,17. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),7.672.518.844.206,BSR,2017,npat,s8,
153697056865818.0,PLX_financial_statements_2017_consolidated,5,3,3,Doanh thu thuần về bán hàng và cung cấp dịch vụ (10 = 01 - 02),153.697.056.865.818,PLX,2017,net_revenue,s9,
3911662700460.0,PLX_financial_statements_2017_consolidated,5,19,3,Lợi nhuận sau thuế TNDN(60 = 50 - 51 - 52)(chuyển sang trang sau),3.911.662.700.460,PLX,2017,npat,s10,
6147640210071.0,PVT_financial_statements_2017_consolidated,6,3,3,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ (10=01-02),6.147.640.210.071,PVT,2017,net_revenue,s11,
533686118831.0,PVT_financial_statements_2017_consolidated,6,19,3,18. Lợi nhuận sau thuế thu nhập doanh nghiệp (60=50-51-52),533.686.118.831,PVT,2017,npat,s12,
